game_id,game_ts_static,entry_ts_static,side_static,edge_static,entry_px_static,p_side_static,wager_static,n_contracts_static,entry_px_actual_static,won_static,pnl_static,wager_dynamic,n_contracts_dynamic,entry_px_actual_dynamic,won_dynamic,pnl_dynamic,n_pause_events_dynamic,n_resume_events_dynamic,fill_ratio_vs_qmax_dynamic
acf4a696-dabb-4821-9d7a-7417121d43a8,2025-06-17 23:00:00+00:00,2025-06-17 05:45:00+00:00,NO,0.10341833353042607,0.07999999999999996,0.18341833353042603,389.4444920510492,5563.921315014989,0.06999460811929187,0,-414.80449205104924,425.56136734422796,6079.876676346114,0.06999506568938861,0.0,-453.27136734422794,3.0,0.0,1.239975678732091
b0d98920-a05f-481d-9dea-7046f3e6fc33,2025-05-25 19:00:00+00:00,2025-05-25 05:00:00+00:00,NO,0.19932658433914185,0.24,0.43932658433914185,555.4925409034939,2682.2842768340633,0.20709681882009515,0,-586.332540903494,599.2244130427758,2881.0200592853444,0.20799036477080876,0.0,-632.4544130427759,4.0,0.0,1.2432232026551517
b22ddc9a-0884-436b-a5cb-261725723b33,2025-06-22 19:00:00+00:00,2025-06-22 06:15:00+00:00,NO,0.06673531055450443,0.07999999999999996,0.1467353105545044,6.300000000000001,126.0,0.05,0,-6.720000000000001,,,,,,,,
b233aa62-25a1-489f-9f1a-ad31d9a6a7c2,2025-08-17 22:00:00+00:00,2025-08-17 10:45:00+00:00,NO,0.13120973110198975,0.5,0.6312097311019897,6928.649999999997,14764.0,0.46929355188295835,1,7577.9500000000035,6891.9,14689.0,0.4691878276261148,1.0,7541.01,0.0,0.0,0.9379821014564946
b69d86fb-d73a-4b99-bec9-88e73e7ce25b,2025-09-05 02:00:00+00:00,2025-09-04 12:45:00+00:00,NO,0.05718323230743405,0.16000000000000003,0.21718323230743408,712.8799999999998,4832.0,0.1475331125827814,0,-755.4199999999997,695.4799999999999,4716.0,0.14747243426632736,0.0,-736.9899999999999,0.0,0.0,0.28841068576435014
b6df91b4-c8f5-45f8-bebf-c6845d61912b,2025-08-19 23:00:00+00:00,2025-08-19 05:30:00+00:00,NO,0.2621755397319794,0.49,0.7521755397319794,6533.549999999999,15068.0,0.43360432705070345,0,-6792.599999999999,6533.55,15068.0,0.4336043270507035,0.0,-6792.6,0.0,0.0,0.42734515679646917
b8786c5b-6a05-49e0-9ba2-0bc7db3e8a60,2025-05-24 02:00:00+00:00,2025-05-23 12:30:00+00:00,NO,0.08980293750762935,0.17000000000000004,0.2598029375076294,126.82866036406726,1350.4866036406725,0.093913305042908,0,-134.87866036406726,367.66050397827405,3531.3996798424096,0.10411183590374032,0.0,-390.72050397827405,5.0,1.0,2.6796533443705486
bb8576ec-3270-4ee6-9d85-f37e6e502af7,2025-08-24 19:00:00+00:00,2025-08-24 03:45:00+00:00,YES,0.1296231734752655,0.22,0.3496231734752655,1810.910000000001,8270.0,0.2189733978234584,0,-1909.920000000001,1715.210000000001,7835.0,0.21891640076579463,0.0,-1809.000000000001,0.0,0.0,0.3306205670633725
bbd4ae77-444a-4dfe-ad87-70233844aa1d,2025-05-25 22:00:00+00:00,2025-05-25 14:00:00+00:00,NO,0.1071816420555115,0.33999999999999997,0.4471816420555115,339.48078246400814,1032.3357044363884,0.328847274200741,0,-355.43078246400813,337.4733378356511,1024.7500652181932,0.3293225824423784,0.0,-353.3233378356511,1.0,1.0,1.189039957192898
c2f7980e-2390-45e9-8977-c6e6d2c1f545,2025-07-31 00:00:00+00:00,2025-07-30 07:00:00+00:00,NO,0.09089968681335447,0.27,0.3608996868133545,779.0453184379269,2996.520455530488,0.2599833139800839,0,-819.4053184379269,722.3752565552064,2778.3663713661786,0.26,0.0,-759.7952565552064,58.0,0.0,1.1371270427454578
c95f06b7-8138-460b-bc1d-e9c9478156eb,2025-06-13 23:30:00+00:00,2025-06-13 06:00:00+00:00,NO,0.07324323654174802,0.15000000000000002,0.22324323654174805,230.14530841668494,1917.8775701390412,0.12,0,-244.32530841668495,343.67450163927174,2614.239874057389,0.1314624970148119,0.0,-364.5745016392717,22.0,1.0,1.5535302678069614
c9d9dbf0-f3e6-4f3f-b2a5-e83fe165023d,2025-06-01 22:00:00+00:00,2025-06-01 05:15:00+00:00,NO,0.14538862824440002,0.38,0.5253886282444,354.07341033294654,1011.6383152369903,0.3499999999999999,1,641.4449049040437,359.2086394219546,996.053255491299,0.36063196163620437,1.0,620.7646160693442,33.0,0.0,1.2124635955666183
cba5ede2-0a93-430c-aa0b-4c48363996d9,2025-07-09 15:00:00+00:00,2025-07-09 01:30:00+00:00,YES,0.0751177150011062,0.07,0.1451177150011062,343.7301966607426,4912.574238010608,0.06996946611028505,1,4546.464041349865,286.4084285414891,4093.6918363069863,0.06996335825802286,1.0,3788.633407765497,12.0,2.0,1.003677649747028
cd325282-98cc-46dd-a9f0-e2d5d887b51f,2025-08-06 00:00:00+00:00,2025-08-05 07:00:00+00:00,YES,0.09239223599433899,0.25,0.342392235994339,229.05,929.0,0.24655543595263726,1,687.86,219.55,891.0,0.24640852974186309,1.0,659.86,0.0,0.0,0.23018934510458694
d1bd5e4c-1d9e-47c6-b24e-52544a1a2c13,2025-05-22 23:30:00+00:00,2025-05-22 13:00:00+00:00,YES,0.18705255270004273,0.37,0.5570525527000427,723.7920345239792,2006.1406338485922,0.3607882828909418,0,-756.1820345239792,822.1687602274345,2252.3776406671295,0.3650226078358322,0.0,-858.7187602274345,3.0,2.0,1.1227416476511693
d300ee86-e2e0-4bf4-9247-1d7a3a859e07,2025-08-06 02:00:00+00:00,2025-08-05 07:00:00+00:00,NO,0.08956348419189453,0.13,0.21956348419189453,370.07,3377.0,0.10958543085578916,0,-393.14,370.07,3377.0,0.10958543085578916,0.0,-393.14,0.0,0.0,0.5173608048235242
d5b4c575-bc11-412e-893d-9c6ed1889586,2025-07-27 22:00:00+00:00,2025-07-27 12:30:00+00:00,YES,0.1230686521530151,0.29,0.4130686521530151,908.9736747493695,3422.6802768495163,0.265573644403051,0,-955.7136747493695,950.6793154934792,3543.073793187313,0.2683204954188261,0.0,-999.3793154934792,85.0,1.0,1.2897620484020857
d8bda49f-0b5d-428a-9697-070219652f4a,2025-07-25 00:30:00+00:00,2025-07-24 06:15:00+00:00,YES,0.12289219975471491,0.22,0.3428921997547149,717.5631745144726,3986.4620806359594,0.18,0,-758.7531745144727,903.1807327299895,4257.19197347041,0.21215410025160972,0.0,-952.9907327299895,129.0,5.0,1.3074586767426433
de06dc94-ceb2-41b8-bde0-f9f91c917d00,2025-08-03 22:00:00+00:00,2025-08-03 06:00:00+00:00,NO,0.07582804679870603,0.28,0.35582804679870605,951.0155038159874,3718.982706984567,0.255719259471118,0,-1000.5655038159873,1359.549388729483,5219.199925317018,0.26049000003518796,0.0,-1429.929388729483,0.0,0.0,1.5554990248055935
e380b602-7a50-4ce9-99e7-63c43f11724e,2025-07-16 02:00:00+00:00,2025-07-15 13:30:00+00:00,NO,0.21980795383453366,0.53,0.7498079538345337,3011.9892776406828,6229.876076817721,0.48347499059391164,0,-3120.8992776406826,3127.971532643248,6371.127518994832,0.4909604341331322,0.0,-3239.431532643248,54.0,2.0,1.2016368579236096
e3e04e5c-30b5-4cd3-bef5-9e4a16bf0e89,2025-07-10 19:00:00+00:00,2025-07-10 04:45:00+00:00,NO,0.176479022204876,0.7,0.876479022204876,1993.48,2898.0,0.6878812974465148,1,860.96,1646.66,2394.0,0.687827903091061,1.0,711.3499999999999,0.0,0.0,0.4976825039079336
e6fdfe56-f4ef-4bab-8f24-19a99adb7f6f,2025-06-26 02:00:00+00:00,2025-06-25 12:15:00+00:00,NO,0.07732540607452387,0.06000000000000005,0.13732540607452393,187.4212824530958,3748.425649061916,0.05,0,-199.8912824530958,206.87275064545264,3545.6828968294103,0.05834496672853644,0.0,-220.51275064545263,2.0,1.0,1.1491335557649873
e8241b1f-576e-4bcf-b7d0-79606aa78b00,2025-07-31 00:00:00+00:00,2025-07-30 15:30:00+00:00,NO,0.16516225516796124,0.62,0.7851622551679612,2456.02383503835,4267.667517014157,0.5754955898618573,1,1738.6536819758069,2460.863077875943,4046.203934009371,0.6081905702260245,1.0,1517.8408561334281,63.0,1.0,1.1736062985327333
e9ff9be0-15cb-4e16-86a5-89be878b6745,2025-09-10 02:00:00+00:00,2025-09-09 07:00:00+00:00,NO,0.2139049685001373,0.29000000000000004,0.5039049685001373,6002.749999999999,21571.0,0.2782787075239905,0,-6306.019999999999,6002.750000000001,21571.0,0.2782787075239906,0.0,-6306.02,0.0,0.0,0.5541323546783186
ee13e918-b149-4c1e-8ae9-03cf0618c5d9,2025-06-15 00:30:00+00:00,2025-06-14 06:30:00+00:00,YES,0.22761168122291559,0.26,0.4876116812229156,760.7658235604838,3805.0791178024197,0.19993429834380302,1,3001.703294241936,987.6021581433324,4889.074897392437,0.20200184674406704,1.0,3846.302739249105,174.0,2.0,1.5044290639348934
ee675eed-ef15-494e-a8f4-e0202373e26c,2025-05-28 00:00:00+00:00,2025-05-27 13:00:00+00:00,NO,0.08173902988433834,0.29000000000000004,0.3717390298843384,145.2968659068488,569.0264073340339,0.25534292263795694,0,-152.87686590684882,168.18909479482684,650.3042107493341,0.25863140975363746,0.0,-176.91909479482683,9.0,0.0,1.4706820009533774
eef5e74b-cdc8-45c9-b34e-c80089a44b6d,2025-09-01 00:00:00+00:00,2025-08-31 06:00:00+00:00,NO,0.12026148080825805,0.26,0.38026148080825806,2391.4299999999994,10787.0,0.22169555946973202,0,-2521.7199999999993,2391.4300000000003,10787.0,0.2216955594697321,0.0,-2521.7200000000003,0.0,0.0,0.4210522103846199
f2a059a9-b803-4538-b746-3868679fa790,2025-06-28 02:00:00+00:00,2025-06-27 12:45:00+00:00,NO,0.05228370666503901,0.06000000000000005,0.11228370666503906,153.16575506040908,3063.315101208181,0.05000000000000001,0,-163.35575506040908,191.85928319101563,3326.4571721320035,0.057676763374063994,0.0,-204.51928319101563,20.0,1.0,1.2262039158392024
f69e50f9-fa32-4c94-9a1b-f8a270e47e4c,2025-08-16 02:00:00+00:00,2025-08-15 16:45:00+00:00,YES,0.15301872491836543,0.55,0.7030187249183655,4645.919999999999,8557.0,0.5429379455416617,0,-4794.569999999999,4645.920000000001,8557.0,0.5429379455416619,0.0,-4794.570000000001,0.0,0.0,0.5505447450902108
f8baaf5b-f1fa-4923-9eec-e85ed7a82142,2025-06-05 23:30:00+00:00,2025-06-05 06:15:00+00:00,YES,0.0730656540393829,0.14,0.2130656540393829,128.4633796141857,1080.6114967848807,0.11888026362517883,0,-136.3933796141857,156.3423728297152,1169.8115320479892,0.1336474881180275,0.0,-165.8323728297152,43.0,3.0,1.4026316183236156
f992552a-94d9-40c8-aa4b-fa5c7bf321fd,2025-06-18 00:00:00+00:00,2025-06-17 06:15:00+00:00,NO,0.2464600276947021,0.43000000000000005,0.6764600276947021,1532.7548391671055,3773.109363822208,0.40623122506430753,0,-1596.4648391671055,1503.414377277885,3674.660943194711,0.4091300940464,0.0,-1565.604377277885,57.0,0.0,1.1199960458535019
f9c188c7-35cd-436c-8d11-7f1b0131ba33,2025-09-05 23:30:00+00:00,2025-09-05 10:30:00+00:00,NO,0.06474714040756224,0.14,0.20474714040756226,1132.0900000000001,8183.0,0.13834657216179888,0,-1200.38,1118.0900000000001,8083.0,0.1383261165408883,0.0,-1185.5400000000002,0.0,0.0,0.3948841155559641
fb31c505-de82-4d70-a8a2-a91dbaacd1ee,2025-09-29 00:00:00+00:00,2025-09-28 02:30:00+00:00,NO,0.18119778752326965,0.38,0.5611977875232697,7556.511457731288,21269.33738258691,0.3552772388630105,0,-7897.541457731288,8728.099370483178,24398.27602911995,0.3577342661451151,0.0,-9120.509370483178,84.0,1.0,1.1534052851182732
fc11987d-5051-4621-94f9-17a356691802,2025-10-01 01:30:00+00:00,2025-09-30 01:15:00+00:00,NO,0.06506288051605225,0.25,0.31506288051605225,1847.1089099964222,8226.169173897488,0.22454059367724843,0,-1947.3789099964222,2796.3090165446074,11542.966394335224,0.2422522011254327,0.0,-2944.6390165446073,214.0,5.0,1.4498284597143984
fd8a85e4-5aac-47f6-b278-e1f1fa69b82d,2025-06-27 02:00:00+00:00,2025-06-26 12:15:00+00:00,NO,0.08030236721038819,0.24,0.3203023672103882,218.89077913362092,1094.453895668105,0.19999999999999996,1,863.3031165344839,302.88456610208425,1357.7644549890538,0.22307592822094174,1.0,1038.3998888869696,153.0,3.0,1.5311860488115607
fdec04dc-4b3e-4713-8640-3988c3e4f01f,2025-08-16 02:00:00+00:00,2025-08-15 07:15:00+00:00,NO,0.13219804048538208,0.37,0.5021980404853821,623.62,1701.0,0.3666196355085244,1,1049.73,623.6199999999999,1701.0,0.36661963550852433,1.0,1049.73,0.0,0.0,0.12184990872292238
