draw,terminal_wealth_ideal,terminal_wealth_constrained
5389,24040.931114709252,9124.06003126221
5390,105070.4739230897,56162.498421882934
5391,179472.7574419111,203314.07437710196
5392,5642.327324679242,7946.686490995967
5393,24699.347683745418,23632.560163351576
5394,742873.2201346364,399120.8712620239
5395,16935.970750611643,10171.906698771632
5396,4097.954422800264,10139.719633801284
5397,288628.4104230556,85965.91282262273
5398,110085.15007279192,42850.193896080404
5399,18492.204842647156,36544.050016946945
5400,56487.274622100165,14835.78470981066
5401,28229.317800128647,38168.441242311295
5402,195400.23435973792,166948.3904302021
5403,130641.52607523518,70333.20917721691
5404,17910.769206066565,11495.716336196952
5405,74524.39324323929,58089.85492577565
5406,538664.1072611862,120605.90321547787
5407,736.6012798917943,3430.177932268436
5408,377057.99442929775,112935.48256039142
5409,51514.48005098754,96109.8918230808
5410,53582.33620889646,18478.560832807532
5411,514643.9825081052,178325.8247171317
5412,93707.6788777638,124498.38600805929
5413,57979.78959954329,37761.2725498581
5414,42203.71121014329,25995.032086807543
5415,15715.29639683997,18826.758238264032
5416,1307197.2788522039,260481.97455034143
5417,21239.187591990703,10676.552110287332
5418,17672.202088548278,7700.022599330185
5419,1619.355499756164,4421.61578168213
5420,52531.25840458181,7101.451789995218
5421,194200.80903735684,151732.1487464822
5422,38909.139527168954,64441.929472219446
5423,934699.3219802707,463523.563849586
5424,55056.0968316605,51491.05059828661
5425,24874.95324733483,43957.13005498436
5426,7911.504554311385,14374.756011157979
5427,1557198.161540851,281992.84505348216
5428,13179.136761611804,14254.899958570577
5429,10616.216010340699,40504.55315522801
5430,8811.651548549764,13143.539383774112
5431,274352.3474254526,170177.6774110798
5432,90993.0646939474,25119.333420118724
5433,5414.857568916566,6488.188828405767
5434,586354.6595271121,242018.9898660636
5435,19215.55303515413,46452.79252318398
5436,26486.991622274945,39097.43097933141
5437,23819.070549464574,15464.039968942097
5438,17753.032925047322,12214.361580762636
5439,2965.2108114925477,7055.575792828984
5440,426193.5226188169,340470.7724657514
5441,1634538.9119143267,1064276.7827888
5442,3153.319046453359,852.922335546209
5443,53588.89298021195,40587.71053051502
5444,42101.60992475307,27925.298441451767
5445,210626.2273480744,202004.84106054736
5446,2182715.855575525,801970.4510275961
5447,6383626.500269981,3580830.010696391
5448,7353.409053653722,11431.267256021496
5449,1397673.1006580149,735779.2555290911
5450,10122.645698636312,12700.37956400796
5451,314991.6432459955,791883.2389557433
5452,573351.7017158683,61264.90393991115
5453,63074.99828444889,47899.35797371532
5454,86015.6435681684,57824.077966327044
5455,6605.811620178845,29409.520920983483
5456,36736.06502478532,45103.21791628128
5457,12781.541982471621,18061.936894535316
5458,166886.63540084774,54865.48642937005
5459,16307.76581592946,26062.562783885318
5460,91331.17552921172,126720.51627307081
5461,290306.15588442935,78843.13700037244
5462,4281.635859562147,5438.924135594437
5463,788430.0341677143,319178.54406861536
5464,27555.248830042037,103855.15013941379
5465,198000.2009865261,79086.09856703089
5466,16798.92012816093,22783.528908149554
5467,67704.83340834202,169693.5857270458
5468,2959.2466304220306,3182.8489318079983
5469,16937.73914035486,68088.29002747303
5470,480310.49543641706,489918.8261776157
5471,130454.4786787213,123995.21386862895
5472,31087.124941697562,14190.719522115603
5473,105786.5822127435,24746.832884314128
5474,102250.24286075425,52087.67713215736
5475,145904.015951394,63501.80464037795
5476,142375.19433453926,69836.93013662341
5477,19295.1289922603,6886.312237148357
5478,29107.370368019496,36582.775787018676
5479,77029.19818234604,117213.01052869986
5480,147161.736454513,51294.68145013222
5481,62433.13929974745,58364.79284836179
5482,8976.1584007685,9133.467359354
5483,637241.626005713,152352.00648557447
5484,15786919.68803746,9405878.692241456
5485,2243515.880773362,186128.48677594494
5486,6364.680523501985,9403.335001888368
5487,43462.32071280364,46500.1358540357
5488,5961.500175861095,21133.11518433723
5489,413210.54224773205,171331.09555289513
5490,20218.038909385945,10970.375144860587
5491,10403.616815897252,12413.474359839916
5492,160744.67432790998,65066.822684231454
5493,14961.079927270384,6730.8087269826165
5494,4032.938523692635,4813.132452126776
5495,44523.831228634146,67103.89238617345
5496,20204.324160755576,17297.10101004583
5497,23659.02641361855,10469.209804941118
5498,11142.297060226365,13209.59996403596
5499,1381.4592770893635,3927.5365235186705
5500,16291.221829659195,4597.366754998832
5501,1553322.9469899696,2576091.9078374733
5502,4569.2089322789825,11877.083823812498
5503,29533.038943423224,14405.419380803654
5504,21562.725159682974,35283.74756439231
5505,56156.060040238364,32027.95987213118
5506,3570.445931594437,3688.5440648997146
5507,841158.5462935537,658261.1344436965
5508,32835.560463624846,79958.91665740423
5509,42324.80501684482,28470.806709632285
5510,88882.63032970054,41455.47978739473
5511,1805152.3587075875,1034176.3658570844
5512,6508.677846035394,6396.517623327588
5513,294856.33532000193,169502.0288478474
5514,48767.857404215654,33246.86392661694
5515,27320.875488833484,7353.206297107651
5516,22305.217083249816,10947.731836448607
5517,4403854.613909123,974742.0361648176
5518,33895.321096612075,33751.14940833846
5519,2243.376228620657,7233.245310208011
5520,1784350.3341865852,529919.9037966761
5521,37580.813750543704,57504.42654727516
5522,53853.009862752304,62237.61514120069
5523,84841.31086465521,104674.52239627199
5524,405684.19644956285,92784.52760943794
5525,30187.67877743432,6996.052983790048
5526,24323.900344754424,38628.17593060304
5527,90042.8638320515,68451.23259512281
5528,35260.979727677244,21388.729489556234
5529,101941.13254672142,57799.40284906876
5530,49081.80961059058,22272.320382729693
5531,13106.706045850264,7823.1444081892405
5532,60881.21979253331,54782.62658505013
5533,16599.159229106324,10843.360248191333
5534,70449.4007582594,53097.09115108892
5535,6616.489347220414,11247.294069066127
5536,43791.23662662218,40752.506620656204
5537,56316.80877732056,11356.87157552997
5538,43567.54504773542,38046.477847077746
5539,5790.318110272405,15184.938251666637
5540,749175.7186614843,137532.19626537667
5541,409.7437105803934,1870.1825427269468
5542,479288.1822363658,121670.78570148116
5543,631559.4513066042,1355583.4637840923
5544,51417.951329127514,51282.86456460309
5545,23217.803710580487,8741.165045729516
5546,36230.66315146858,67702.19499433083
5547,56789.3929549722,70989.08491990645
5548,65954.2450709547,132576.09293247169
5549,293127.2763180809,117752.94135826625
5550,3310.2608761407178,7194.034441765133
5551,9725.660485407101,28418.245074868257
5552,455945.96695480327,312686.813174418
5553,67037.45307162707,35195.56544577998
5554,9135.299308375968,16912.093288547574
5555,316181.1600864306,109637.8390804367
5556,374.77127902522744,1087.265222499667
5557,6433.178165695355,23029.40169145063
5558,203354.71299489393,73753.01036980347
5559,4203286.408916782,1312876.0986442394
5560,256533.48462291475,69479.18253287661
5561,21892.179436299684,33069.34208742143
5562,339681.0626508435,117945.04311799006
5563,9012.726377881781,5970.805642435958
5564,31486.09905690568,30970.8812180245
5565,94816.58063981867,114186.79215137333
5566,314015.6114873529,138236.82873410007
5567,189901.04440807097,66240.40154943184
5568,792128.1716517867,179362.58623753858
5569,58302.81531585775,33151.296816090515
5570,28675.099769040877,93184.61615533447
5571,660394.5107670787,223315.44114885203
5572,219080.30139122842,88591.54047263441
5573,3314345.7033871408,369758.72011473676
5574,28684.037624217584,15101.756510699466
5575,2980.222628516835,5800.598914022192
5576,50679.67414271456,27428.699711383295
5577,12854.224662617527,18491.553210430124
5578,3189.3274415847154,2270.783297255691
5579,171072.3050397725,235083.471409194
5580,2437.2747298248482,1528.4716329419966
5581,25755.81833156076,17270.214590965566
5582,17373.92651337226,44803.35889541366
5583,4011016.8201142414,855804.8370771586
5584,56853.072389063826,81964.92827313405
5585,179088.18864918294,388376.4519928316
5586,28712.454237756905,22372.788202021922
5587,132960.4887590622,208871.34076803
5588,5043774.1544527775,894904.3515847429
5589,31605.588084015584,27413.198183840603
5590,25156.31985427445,27521.52661107683
5591,37857.77605593392,31409.007986294855
5592,200802.9703806562,29697.065467086333
5593,3943.758261878399,4355.646829286415
5594,239333.3427019755,99443.98054367417
5595,89716.54055030827,41299.15141160511
5596,2850.6639221393134,5982.753355781534
5597,17955.720905077287,14221.259356983568
5598,22536.259046086227,10446.340830596655
5599,45442.34180090169,24262.2149390757
5600,55390.96517625859,164288.55567125365
5601,80497.40500303142,106209.18341264322
5602,7319.054662452841,3564.963875809959
5603,538939.0116321235,95424.6392243804
5604,27758.268362504292,67085.26929471438
5605,23232.775475897277,25710.125198965197
5606,153992.13837227738,28350.750222039816
5607,341816.1283676282,212461.9071386855
5608,178637.48151488006,61304.41237213951
5609,10613.460953926144,7138.312772319034
5610,36416.886636413976,122949.20335882055
5611,59012.4975674478,64259.22067568081
5612,261.5884837280978,1358.3582255829572
5613,2345186.2086740844,2374564.5556816193
5614,1053345.6565675787,304127.7727527405
5615,4053.078615179857,16802.513727864316
5616,2023.8415259161916,2918.473790808947
5617,28554.187271640403,23679.898351004867
5618,10402.690450840251,12239.28208167864
5619,78202.22553751043,170662.37581105597
5620,66095.33730962155,64141.51747472459
5621,355333.0292519462,168740.29870162084
5622,78561.09212199219,25673.252863294736
5623,215081.4045350195,70113.96559201648
5624,193996.42860855188,150943.41964507094
5625,8384.73654022881,6694.058344127831
5626,1099402.707699864,170944.81741323645
5627,56031.78171734276,32571.14650501794
5628,16661.18368740919,16869.119997432994
5629,186693.49197999062,78496.84521995118
5630,36401.12266914133,28028.469487699127
5631,1189745.8494764715,344108.1502948274
5632,383793.88531710184,160565.87060363794
5633,137330.44038403392,54035.54527744071
5634,22719.394898542818,20868.45338010647
5635,11342.138336873653,18809.03487989098
5636,15898.608026128495,23363.241005267566
5637,455749.7775373533,189868.47725351728
5638,5389578.904448602,940849.4935843659
5639,15023.063671633376,33769.33089708326
5640,88565.39759769286,23371.31294824432
5641,116625.81710000701,46388.363667395446
5642,798922.1375555213,102136.6386481271
5643,563205.2718021648,81627.07587820386
5644,26963.89752969528,65326.94369043266
5645,10171.78616598577,5905.594494777604
5646,1214642.558090598,1440844.987847606
5647,43839.38106719846,13907.94448150182
5648,276069.093619234,146932.20043038705
5649,34323.20170594949,28915.54840941606
5650,115789.3612180298,59364.819155721125
5651,67635.77256968363,104324.9943486122
5652,105670.37347237856,146176.32960781083
5653,2998147.6030727895,734529.5301773287
5654,85206.23728302993,162173.44391194897
5655,186027.81720990533,297546.17517654796
5656,11974.930695903744,41375.20713514673
5657,2455.941524270387,2896.5087753999533
5658,571590.988715698,289002.35926683975
5659,867235.3683403803,134945.9923067034
5660,6222.21991309259,4385.328252393138
5661,8186.708868079904,22658.072058844264
5662,426308.90433702036,216843.6263356323
5663,191027.00989209354,139328.22687743598
5664,20517.366771863464,18091.762658056512
5665,51544.18692065218,27805.667199994987
5666,6498214.456724217,2498255.5475985548
5667,40692.30362090813,115324.17750076606
5668,17073.40286329231,36599.05358359439
5669,182776.07083238324,165241.02271930635
5670,61938.40871825913,47436.9336118951
5671,102880.66481518808,21034.23773044832
5672,379190.0199981847,689594.8401592863
5673,18332.397507679434,12971.751702275762
5674,1576.7093592010256,3253.518720359693
5675,51036.48028981631,27397.33368497899
5676,102577.62980278203,59935.02468418525
5677,10817.83365573264,7417.477491923655
5678,33271.26897249334,12255.966201272511
5679,397127.52858333936,387366.33986423834
5680,150139.34074723884,45156.73332427203
5681,3012.699944873688,9561.61351303927
5682,880799.0138147927,224806.3384003992
5683,272546.7041491811,312498.10158042563
5684,66382.47239026142,29874.24385105464
5685,26798.273868527074,27507.792220334974
5686,8690.047013702078,10579.429260771985
5687,114997.54616362553,497442.73477686115
5688,234588.84818636125,134299.3856332885
5689,17624.313341365058,10254.795108601716
5690,79164.50262026691,48183.450023937905
5691,93291.3002131278,41181.655394312824
5692,3519127.040117942,266955.50517110305
5693,5588323.004217951,3693796.8107934394
5694,32943.699496162306,25134.462278370404
5695,30360.775309468438,13656.314227606006
5696,2237.1754162032603,3843.785306987277
5697,3325036.751306503,1636188.004236312
5698,71652.75719670835,43942.12121780283
5699,4350.40753975418,1775.633220063382
5700,175590.85026284916,100876.0216323513
5701,8483.173981304879,29916.826929060688
5702,476955.945048335,119607.68677077167
5703,487219.95443686063,340666.6412238914
5704,592702.5677650792,211976.31980956544
5705,12285.631707469669,18308.457772184258
5706,325385.18984145793,92884.64929002392
5707,28034.427222499864,31765.252619333132
5708,11255.909131019105,22462.240990385013
5709,565383.9236648188,151549.90502594702
5710,190482.54914387618,32570.6639685541
5711,196154.58939046564,104948.70608213349
5712,9915.913050661233,8190.2072080547905
5713,9449.72429954192,16247.22631039362
5714,3753.4455862150667,4347.985726148477
5715,8149.833881201947,42605.47101247661
5716,56652.69873804172,46735.63162128049
5717,330194.05122336716,282815.9084475221
5718,43321.49553047113,43698.10371507901
5719,1671.1413304736604,2699.737521112603
5720,234329.17576827618,112840.28415197365
5721,2028.1836221328324,8277.576347403807
5722,890057.1191972845,202883.5089250828
5723,12453.614932041699,18363.47960752278
5724,93835.73677205079,14739.792226507483
5725,13182.346975731098,7575.962081976535
5726,9639.15366847368,4662.242972093117
5727,33406.495748099995,16437.732806348264
5728,12397.412488411368,26558.247338809713
5729,315334.02198413596,189444.99399172913
5730,18599.22956720126,9028.519370994916
5731,10520.91009233853,8660.013032722347
5732,322773.8293910142,211173.22553206768
5733,2396776.3551659407,4356460.6739411345
5734,235774.67393882564,93055.8545115196
5735,46266.675139060106,25576.72839988757
5736,3697.4851989943295,3635.4613384018885
5737,1020806.4214987766,534329.1055094715
5738,108590.1424139106,228600.88289126917
5739,1728138.5160139876,1023823.8503602546
5740,111391.6394707988,47556.078868468554
5741,658420.7400052972,111249.97810469274
5742,272032.6398721142,52501.63572501895
5743,568097.0807198975,145588.7450441353
5744,5593.89950106958,7481.477344915521
5745,246587.29264993468,175930.21970930923
5746,98826.32720731177,116794.97058227223
5747,4963.878380547989,13825.107155923062
5748,267447.9008164482,18862.598289746093
5749,531779.7309755696,684215.6391885952
5750,143752.372844732,132492.63558148267
5751,111746.63748247377,45263.64888733217
5752,973543.5587543612,195446.73934006077
5753,54914.845888164295,46751.4676051537
5754,685335.7148443722,97578.0018854078
5755,13222.579396242498,34131.960797800886
5756,5253.771543642674,17985.80330201361
5757,300210.9297854265,92427.07052106246
5758,23952.464946336466,19071.959921742524
5759,92028.59780927392,61224.44094527929
5760,282095.1472835447,342683.60188806464
5761,22113.97274538537,10660.505986707858
5762,113717.02302585942,8490.97237650186
5763,5051.766168631294,30766.43325977086
5764,25349.25757718647,66420.97891819621
5765,160167.28257078497,37559.21063916091
5766,157359.68512587147,117161.65494576978
5767,1054469.0858221098,582283.4095454619
5768,182588.45839958265,164156.93601291563
5769,18789.055987557716,21768.687258468195
5770,11291.662974440196,24710.49183945386
5771,4191.970810431517,5213.880783884649
5772,33446.04505728435,52119.149169887394
5773,14250.818744666072,16174.006224473756
5774,47973.13401118829,70195.38088711613
5775,126374.5960641073,20108.432449941105
5776,1605719.7378881993,493626.7977504712
5777,206735.42874506826,122628.56045972517
5778,23490.40092755572,59551.270083734686
5779,2632.1650749927194,4681.198008589421
5780,377988.0374466253,124200.14367366777
5781,62131.578860939415,11135.402183836964
5782,55347.7110127714,68265.50521819913
5783,388087.4709398399,325127.29764266
5784,165506.63089921206,86918.82977533543
5785,45952.670430272316,99409.20477155961
5786,19892.45769437955,6903.657099042168
5787,151634.97780079977,172291.06037491735
5788,796466.9687864264,120083.95095417448
5789,11503.761575267108,31562.111937596062
5790,89050.11643582524,99744.96714924203
5791,281453.61672158964,131240.9208442161
5792,4732.562832229926,5103.225811368568
5793,127246.29569019531,41084.64059843105
5794,1935083.675715927,2342296.570027639
5795,889.5988846257115,4297.264188093918
5796,4775.481577107014,25262.951470143176
5797,88019.10605117078,56748.32889598319
5798,6948.204725568165,7602.889209480098
5799,256708.71872015568,316097.5435208788
5800,21090.58865379959,14192.619966686845
5801,446572.37750064535,313247.50285911554
5802,66294.85913829834,52626.916828730224
5803,3245109.6626685476,572537.3546906087
5804,549763.602269779,600749.8443602783
5805,37999.858925318294,36230.274649892846
5806,34000.53357416407,65211.490203009584
5807,27232.23781620966,13548.348001536357
5808,78233.16714470975,31933.48620798196
5809,445312.5470251155,163306.42157994566
5810,111338.68031274245,211991.9509778685
5811,69161.75611036656,32617.481350646416
5812,20613.57759386513,3536.298269713237
5813,730.0036065384271,3118.7020316546595
5814,39267.4203088009,120548.45924331133
5815,7089.6885500139715,28764.660211178638
5816,1645091.9272039596,154474.7863008106
5817,18183.24956553726,41719.23702310153
5818,89747.61542411374,48584.66636681231
5819,100859.04007920288,26938.307997685068
5820,433930.6823641789,153689.5483850192
5821,197400.0574295225,45282.40312370635
5822,24239.706761232806,15973.480050965763
5823,1026389.4860832623,338093.63176160405
5824,26857.63982551531,12429.213217516173
5825,1699524.3318593502,239887.31169880825
5826,89084.99386768031,140841.29111069307
5827,26964.08730192386,10218.765602389742
5828,56267.57078215764,13903.202023162155
5829,2761.7580002251293,3890.3865290567264
5830,546.6721434952441,1181.246652662086
5831,65838.63727552783,120173.67695246813
5832,127479.41928251863,57349.02934115242
5833,897.3765926221762,4942.618536220199
5834,11686.337342914858,7346.108726709964
5835,13420.602691860004,11015.43685126018
5836,11604.320279148842,11656.92390633658
5837,76321.22766302915,105221.36061833065
5838,8489.157038868687,11004.050164943344
5839,121369.35686448323,93469.24376386518
5840,147386.4036737373,76855.25446690612
5841,7029.87977781571,13520.037402128624
5842,51464.67450572663,29432.52257908392
5843,94218.83642602044,80314.52854342172
5844,25731.799101168406,14615.48882641978
5845,77407.82268683254,82155.83343534142
5846,84379.09815382109,22305.67144283667
5847,75720.71139676355,105141.99707731648
5848,511.3374106451015,1286.7644346826557
5849,103.71246373672356,606.475945840727
5850,278534.686738504,76749.14094789913
5851,177673.48104841652,250234.14873838404
5852,11730.772648804328,14341.809362169735
5853,272447.76497170934,108881.16116444646
5854,2111.8325424953564,2867.6885701124515
5855,73895.92059762942,45876.3843957944
5856,50062.45865998728,64267.61420864021
5857,14387.72076083156,19145.011140195526
5858,7355.099446607682,7583.457229263396
5859,13714.349578651965,21725.028198542692
5860,11859.841044997196,4533.405513862377
5861,1412.4945390322566,2924.9528868040834
5862,71821.5122457806,28767.747525224124
5863,52425.52415081968,148545.24315284926
5864,36676.64921524689,61312.65682819589
5865,29622.527715276436,36595.21769809054
5866,1377731.968857726,526840.845491028
5867,4720.603264758392,15599.45827618261
5868,68417.00429357222,46087.97040153553
5869,859920.440584903,604274.0839608285
5870,487518.82872807514,138415.45931801348
5871,6637.461841682924,3155.758551564412
5872,582074.5352784528,506202.71739021724
5873,145093.67804657665,96678.61644315762
5874,11453.40363506286,12128.459910144444
5875,2685113.3507198994,1089314.484662061
5876,213416.4137064967,24402.436366516617
5877,2147900.110563804,335474.10173808614
5878,39140.67878228068,48372.57270053206
5879,3056.011479497556,7724.749793206811
5880,252967.781739687,489154.574536586
5881,8118.957799663066,4221.850991035626
5882,371438.3771342901,248849.04550093276
5883,52643.89662562595,9694.47190633289
5884,109220.01846026919,32134.012021600556
5885,22811.37976874897,27109.306166773942
5886,10969.405627430842,28438.186106388777
5887,2755.813417645439,1886.5477918955498
5888,633087.1029677144,236262.72565536483
5889,97989.83214068762,135148.5384117618
5890,27718.90315173458,12065.076829732068
5891,12910.375928020901,14178.921854169466
5892,581547.8486338049,232600.0997802826
5893,125481.48053967087,70789.41412284081
5894,530947.1106439705,280371.67318242026
5895,52459.03995803684,15261.323327556966
5896,58599.55443950259,13086.5814973918
5897,320610.8527925274,196825.47203308623
5898,640.9381386454736,2897.411875475784
5899,18953.358303078418,24102.366978355843
5900,31124.963383216447,69825.16199988469
5901,59692.24191794878,47451.79093890245
5902,103299.8507006721,19463.42627444915
5903,105430.95891240885,88274.4365798579
5904,72107.94056300397,78205.19317043538
5905,19552.691116918213,44160.68447572993
5906,102590.55440772066,51309.636616051896
5907,109482.86763209074,87774.39859020594
5908,26599.142349629754,153934.29044905567
5909,48687.7127752008,118580.94921758119
5910,39821.818571200565,13062.29983426744
5911,2433544.454228728,213521.62717725738
5912,83390.08224081904,128625.42962113922
5913,353100.214958022,115724.4180606302
5914,17669.83884543292,10156.702764143181
5915,13071.828152083604,53208.53712518031
5916,535729.8736558089,280517.16779179336
5917,147814.13098116757,66482.09609362994
5918,131718.5938484872,163278.21037470803
5919,256903.59234308483,51605.4763122696
5920,396850.4555754061,120476.1469577306
5921,477534.0662728232,140875.2640340905
5922,1708.337342892358,2678.2799624795616
5923,396006.2001778514,242781.3638506774
5924,37421.67825485862,33760.677514701456
5925,127466.16213673247,29043.521331555574
5926,1199596.869470284,660803.2148837609
5927,271298.9256130466,47447.146847797696
5928,5959.73788566726,20293.296649952972
5929,412324.641989543,117968.13046835187
5930,898766.2854867281,1014247.3465163988
5931,1966774.1666708535,492505.447794883
5932,212341.35695137928,90244.72836680606
5933,3000.043445744152,5885.009637282084
5934,57807.71459241248,31766.178656723347
5935,832495.3660787443,446354.9200368495
5936,45546.29444246863,15663.443512794358
5937,96800.0061608647,69583.11971775
5938,5481.898895199792,17363.52899460225
5939,61214.490001186954,7352.154296311791
5940,2766.3527750449025,11798.96480989489
5941,971239.0852608823,1282895.904855455
5942,16417.915285780808,4822.5554996790215
5943,325782.830439509,54726.08822250094
5944,26299.197114848426,43522.57011335291
5945,90257.70140425235,98674.81313736869
5946,236372.0641696953,385900.99782861024
5947,32657.764883953154,14164.718799961714
5948,3245.605469756587,6612.263667410785
5949,156332.09972041438,172421.19792914376
5950,1307388.4590267667,427744.6807014805
5951,1135446.6389010611,1173244.2998116345
5952,6791.131057241544,16551.53022133514
5953,53813.133277316825,51461.52932363374
5954,125406.86231348192,56953.68062128966
5955,127920.9776362898,70480.02023823035
5956,222398.7511674793,270449.3205925844
5957,2648041.038870936,1008758.5956222725
5958,28803.75178248746,19363.23325739488
5959,805908.7025261264,105756.85455654825
5960,12230.324662369516,18476.348600744775
5961,203072.1451949841,653708.0893681507
5962,45336.4011598408,43968.35026003976
5963,205043.9835569846,269279.59988787846
5964,848.4240402941695,2647.86506122599
5965,38077.80750800918,14604.794048544469
5966,79934.82552594968,58685.63581004289
5967,33825.38655566093,7987.220741823283
5968,363165.9534510949,53816.40507849031
5969,14635.765249973598,8432.278487045793
5970,5653.169280342225,14847.994866515077
5971,1297.7046818762633,6025.340935800376
5972,129616.02359226557,65605.32631643102
5973,27252.380421023005,29012.189673396937
5974,20396.073695332798,28564.784448122122
5975,24126.399452522895,64086.5737207273
5976,95463.01916067672,52512.0272450528
5977,1603920.1469387372,104226.26117696143
5978,37048.182133714894,58957.06008038196
5979,78353.77757630876,52587.707854252425
5980,113453.95622599311,57845.445456341964
5981,152961.60004046015,295643.0768829813
5982,94528.47568372152,37336.907958921365
5983,37550.83521032715,24869.10240939104
5984,69609.43181208856,40505.38293383102
5985,1256663.2225293193,365722.12975816254
5986,478112.2625547407,244057.91012832374
5987,95500.65456239584,39661.590035001645
5988,3435.4562166728224,10296.452469486258
5989,97389.73344766971,42668.40959336118
5990,103923.69689280384,28891.800194272404
5991,4349.248922956234,4531.713581760897
5992,20598.22414957089,16673.27750024595
5993,20726.40442211315,12675.162653806206
5994,22319.128999955905,10015.70791246506
5995,284041.9153894286,200076.14769638705
5996,12870.399276050426,12937.987274208861
5997,70875.92531393286,23014.005996754826
5998,29928.427411889945,36031.135552728316
5999,21635.236475140126,21755.884072420857
6000,22602.594857613596,23352.972267356305
6001,54005.768670037614,44637.51804991196
6002,8507.892720337166,12902.801810714218
6003,4702.28515276659,3119.1552079093367
6004,4308.622553813909,14106.337372233478
6005,523187.14212183526,319601.4865770028
6006,50871.494108006926,47843.553786274984
6007,204088.97931685037,263452.3680245331
6008,9990.346209441253,9300.993769360593
6009,297552.4467211833,146393.11868100328
6010,11200.223405746035,11282.749776224166
6011,11645.236189692063,11417.20402674484
6012,43940.60462011327,36656.773376031255
6013,56342.260121111445,51040.70075830889
6014,24203.728273914898,28625.33159625602
6015,142226.1422312041,104846.01948548184
6016,51156.22264100964,120351.47948399966
6017,27434.15614102879,53000.78409642126
6018,7725.959605903048,4533.217091984896
6019,296882.95197358227,208883.91741358687
6020,6951858.820338548,1743387.6848864567
6021,65063.24322812257,78087.0507662087
6022,11725.293098975719,11506.663012846919
6023,265682.11383218324,42777.95547399632
6024,59740.369670400534,83254.37520360008
6025,15697.03822310859,19820.37123448788
6026,19241.6841137361,33453.709612826
6027,117923.72631581388,84345.13411797087
6028,37946.59904546975,25772.330607487816
6029,349.12509403995654,691.2966636183796
6030,169088.6332648968,114531.41618426703
6031,61652.85485571143,33416.82019709466
6032,25486.08713413212,40757.52977707163
6033,2749.4728648180885,15423.97348939203
6034,393530.433370012,286510.2718815855
6035,3400.716481476082,7147.660819621268
6036,113813.07113588837,46909.45383480834
6037,100100.76889523776,167264.02181735152
6038,15187.423491112273,5732.573122076878
6039,18720.02306430405,40753.29317523367
6040,8751.700281989357,8592.551280957565
6041,98027.07993386705,114554.4708949656
6042,223316.37339696515,88215.71492906347
6043,3802.382009163193,1653.3498387205502
6044,8737.89538642301,26341.097271495953
6045,1612.3817022497692,1849.1025176386474
6046,1666561.9774052077,713624.8485691983
6047,988207.3287264954,353256.07523897255
6048,215638.9794652795,212353.52573494616
6049,8202.896966662816,11005.241369988096
6050,14871.395778524704,5910.753866069723
6051,2598.5727058396506,9374.177260456792
6052,424110.5953732943,98880.38791380022
6053,988281.2997877651,164411.54376566404
6054,5948046.159378013,3787122.2555814735
6055,138850.08191360967,63536.092128941404
6056,127696.22858173972,182498.6759203575
6057,650668.7140296856,627846.7027300955
6058,66571.23192964653,52795.14881434431
6059,10360.419455168883,11464.857954300602
6060,838357.9649244981,362660.6084541953
6061,24156.50211154767,16558.639346533277
6062,1646760.2801264501,369629.2337892409
6063,28031.27260207298,47936.05511331574
6064,180190.79232951693,229820.52425946656
6065,8766.421417181631,13510.989331540279
6066,3990.8871134065257,9617.783899258187
6067,4821.902197224254,3954.7754009702385
6068,38827.867612889124,20235.38490329555
6069,130974.09753341663,57711.04638462885
6070,2716639.8113429025,2146068.82992518
6071,9058.366345177747,8616.870302751106
6072,71920.31509909694,57989.371545398964
6073,867710.430755483,385234.3156094239
6074,8485881.8783101,917050.7350038378
6075,19574.719336153503,24707.514701146833
6076,5711.008673864217,15629.485274171619
6077,358021.9994390089,149666.7801205524
6078,19603.62091794285,26483.732296950966
6079,92343.46100904206,57467.081778824366
6080,6189.254562530001,4017.394512214493
6081,15668.412824957231,12722.560962346626
6082,15708.650931905982,8208.910664172765
6083,70079.8579308913,25199.534780232694
6084,73365.48012102976,98060.10768392142
6085,68907.58476876127,134125.27778337998
6086,99816.98862302805,31330.24194006746
6087,3932168.2134517226,477258.9174165291
6088,124583.2474921117,60066.88185184636
6089,2900.095609104963,7220.215583404484
6090,55822.4012345461,53961.80525409756
6091,760.190870557564,1500.955101765705
6092,5264.739247728837,7121.922288272368
6093,9858.832816469847,7690.9506794168055
6094,21053.372797001306,12016.329262227533
6095,904337.8165040553,139569.45952642921
6096,9091.329103687127,25750.2358464281
6097,18886209.982563816,9752079.844415313
6098,249761.99005122553,124131.32036433255
6099,16886.633755837265,12827.110133075535
6100,1001567.4941682335,248401.28068171837
6101,365001.89303921413,90604.14251018032
6102,37428.78122809271,51330.826954093296
6103,350973.9494124232,81611.15539784881
6104,3712.776353649814,11944.060229155648
6105,1575.5864011168476,4536.537780625553
6106,156977.95702947534,76920.03588796296
6107,54028.696556483425,17434.169997705594
6108,90601.26055463156,46455.94228511689
6109,195968.8271336534,34460.0244848173
6110,122658.85525814487,133272.28475922052
6111,1193854.1085787823,374854.47372401785
6112,34687.669425980755,62660.299771784186
6113,11877.685953100032,22858.274756846793
6114,1585804.2546594332,282384.4703064191
6115,1445482.317803918,384650.90526694007
6116,81181.59408244285,76759.40304856
6117,49255.15498317069,54674.529746716966
6118,473987.7912879946,349125.7812652025
6119,31461.06493601538,24950.204674317913
