game_id,season,home_win,model,pred_prob
3c4140a0-f424-4459-8d6b-08be2f20fc25,2020,1,logreg_no_elo,0.5920628754810994
a8a827ee-6593-46ec-8998-cd1660b01865,2020,0,logreg_no_elo,0.0713355368221796
c0c10ecd-9a92-470d-8559-5fb6a73171ce,2020,1,logreg_no_elo,0.3698986964682499
05d43e23-7e1e-44e5-aa93-9836efca6f52,2020,0,logreg_no_elo,0.9743455184462768
b39f9b09-2698-4686-8317-642a57a7d30b,2020,0,logreg_no_elo,0.5097617346608503
7a4c4cdb-5925-493d-9453-0a40d701fe23,2020,1,logreg_no_elo,0.5103770948174859
ed3199a5-5190-4700-ae7c-6067aa208773,2020,0,logreg_no_elo,0.4064821958249849
7f529292-e4ed-451f-be8c-6e5fa7a0a0fc,2020,1,logreg_no_elo,0.690948493900616
4aae978b-f829-4abc-8d50-c0a064f6c83b,2020,1,logreg_no_elo,0.9966916480461517
95fbbf3b-cc8a-4b76-a8ce-cef3b9b246a0,2020,1,logreg_no_elo,0.7234051289808249
a1f07dea-907d-4d8a-89f5-43f50df0c341,2020,1,logreg_no_elo,0.6177210081416469
608d9ad6-b644-4a09-927a-4becc5392bbe,2020,1,logreg_no_elo,0.9925885219980664
409ecf57-957b-4a2d-bccd-166253d36806,2020,0,logreg_no_elo,0.007519753479032165
33cfb790-bd61-4603-89f4-e62313af2153,2020,0,logreg_no_elo,0.3377335067380777
46154a70-3f97-4e29-8b7e-b5d8eb760cb9,2020,1,logreg_no_elo,0.5991647890230386
1af411d2-ea86-4442-b933-79d4cb6701ca,2020,0,logreg_no_elo,0.9475025975326747
353f9449-19e0-43f7-b1cd-ccbfc886093c,2020,0,logreg_no_elo,0.20147221280786076
d873a9f6-5d35-4523-8f3b-524c3559703d,2020,1,logreg_no_elo,0.45887179472843065
30deae58-0a9d-4f7b-aeab-f438d61849c1,2020,1,logreg_no_elo,0.7992885350485923
49bd76bb-0a0e-4aa0-9a07-bbbf5c4fd596,2020,0,logreg_no_elo,0.7774144910301654
aaca0cd3-a703-442d-b81e-1cd6ca464be7,2020,1,logreg_no_elo,0.9998278108579463
1f3797a3-6a50-44ad-953a-84f2bab281a1,2020,0,logreg_no_elo,0.5222880756639683
f710bcc1-0a57-4a57-a269-f75c02ac6878,2020,0,logreg_no_elo,0.3073799183795665
71dae6d7-1162-4ef9-805c-1660d1de9cf9,2020,0,logreg_no_elo,0.8105581899168752
636f5ffc-2155-419d-8f7d-9841224d35c3,2020,1,logreg_no_elo,0.9414083678053475
f122377f-83e3-4a5c-a2b0-11102a68f36f,2020,1,logreg_no_elo,0.8541192480782283
f40300ba-a812-471c-af1e-fee2a49a5406,2020,1,logreg_no_elo,0.9999939303028353
562d4da6-bfd6-46d4-a471-acc451ab3ce9,2020,1,logreg_no_elo,0.6493473827037642
eae835f4-1de1-4e94-884d-920b8865fa16,2020,1,logreg_no_elo,0.38223991475410646
cef6f72b-2366-41dc-be84-18e73aa4d9e6,2020,1,logreg_no_elo,0.2190764335164105
18ace43c-dc12-4fa8-90ca-092d7d5dd84f,2020,0,logreg_no_elo,0.9978352846245706
75c4e8e7-588e-4b27-adda-7c6ba4ac8384,2020,1,logreg_no_elo,0.8050805231985955
83b01ad2-ef56-4330-ad96-4efff3be363a,2020,1,logreg_no_elo,0.7881254204433609
ca8edbd7-5c07-42b3-895b-2e62f318ea72,2020,0,logreg_no_elo,0.21118963425454806
24c9f58e-0f59-411c-bc85-34e4ebe72120,2020,1,logreg_no_elo,0.3011549368512285
f9bfca28-6b95-4308-8599-b1e848fb6127,2020,0,logreg_no_elo,0.05815104078721138
cda5c741-035e-4f21-af34-0244127e5bb1,2020,1,logreg_no_elo,0.5671872308437164
14e6a830-6de3-4147-8f89-cdc2cb75ec97,2020,1,logreg_no_elo,0.9992826605569115
9bb050f5-c9ad-492e-a1bb-0e8e9c600310,2020,1,logreg_no_elo,0.810481626284352
81ee36ce-61e3-4394-90bb-051da067f61b,2020,0,logreg_no_elo,0.9469074580405551
e3194f46-d060-4925-bda3-4088bf5b6847,2020,1,logreg_no_elo,0.8067845819306947
b26ec177-21c0-4fad-852a-7969ceab1361,2020,0,logreg_no_elo,0.039970372867368154
d8e5f800-0061-45c6-aa78-acccc5d21c92,2020,0,logreg_no_elo,0.9967708036701651
6e3da5d7-17ea-42d4-9a98-1a7ea836b5a2,2020,0,logreg_no_elo,0.2131754056434345
6a064f5d-1bc7-4dc4-a53d-72edc9ff1eda,2020,1,logreg_no_elo,0.9471511124379539
41c73e33-6ddb-4089-b8e1-5675d44ffb67,2020,0,logreg_no_elo,0.7308863639195757
8325febf-cf8c-4fa6-a026-600ff9848e50,2020,0,logreg_no_elo,0.31632508046851454
7a4255ef-3492-43d0-8fca-b7132a2886c5,2020,1,logreg_no_elo,0.009295978117553765
d127998f-a85d-4765-bf0a-5c6844748bd7,2020,1,logreg_no_elo,0.8810602592739593
5a3785eb-17c1-470f-943e-72fd9b4d0e8c,2020,0,logreg_no_elo,0.9130424318219659
a53cd461-8c05-486c-986e-3d7f3234c67c,2020,0,logreg_no_elo,0.43094578901003355
0ff80e9a-00ac-4e3e-8d04-29c21cb56deb,2020,0,logreg_no_elo,0.3868057644213901
e7b98f2b-c4d3-46d7-9356-b2500344627e,2020,0,logreg_no_elo,0.00014749474371333166
c3dd9a15-368a-4877-8b80-8f4193b6ee66,2020,1,logreg_no_elo,0.8878548774076706
12318b7f-2dbf-4ec9-8d11-e786321f4f03,2020,0,logreg_no_elo,0.9608651941776157
8face634-7d0a-4d1e-896c-f27befbfa5d4,2020,1,logreg_no_elo,0.13841645837806313
913e9e0b-7950-4294-ad1d-123b06d29da5,2020,0,logreg_no_elo,0.21717944707999443
0638a5ae-d203-49b9-a172-3e45d55c3d39,2020,1,logreg_no_elo,0.9998912702560961
1108096e-1704-420b-ada4-6e6b5342b7a8,2020,0,logreg_no_elo,0.5787541999890168
c74eaaab-1fab-4954-8909-08715cbc06a3,2020,0,logreg_no_elo,0.01265545947156319
13d8511b-9cb8-440c-9f3a-fce309353659,2020,0,logreg_no_elo,0.11883013555607547
650b98a6-33cd-44b9-b59c-40b732d895dc,2020,1,logreg_no_elo,0.9900454548990757
33064bb2-8a5d-4639-b1fc-fc8f884fdcbd,2020,0,logreg_no_elo,0.8640808489083016
eaed33ca-3326-4e09-952e-7357d0b9a211,2020,0,logreg_no_elo,0.7359183883679583
641cf66c-6a4a-4835-a549-deb2d2a65e2c,2020,1,logreg_no_elo,0.9315095905747465
e30b4dc9-79f8-4d06-99c4-bc3183d26320,2020,1,logreg_no_elo,0.9469370356625464
b3d34e50-4eca-4a53-9d34-51b14c1dca94,2020,0,logreg_no_elo,0.5156042326446614
f79a00e7-c333-4561-a013-b903bc9c54c3,2020,0,logreg_no_elo,0.09550100372463285
e2edf495-6922-4d1b-855e-dde330e372c0,2020,0,logreg_no_elo,0.9471130900261363
783a72a2-cbee-4b7e-a045-5bd64455357d,2020,0,logreg_no_elo,0.876171921445407
c1f726b0-d103-4b0f-b881-f3afaf599458,2020,1,logreg_no_elo,0.8275919136424318
b1accb39-fa76-472d-ba27-59185ef65adb,2020,0,logreg_no_elo,0.24011235633754
041e4be6-960f-491d-9a94-f2c5eb364e28,2020,0,logreg_no_elo,0.34788337512856643
935c6321-b057-4a3a-87dd-460d1d05974f,2020,1,logreg_no_elo,0.012845931237455966
9f035831-2812-41fb-9300-276ff7019a9b,2020,0,logreg_no_elo,0.9811780871075756
fab24d90-a57f-4146-b317-d119a3a296cd,2020,0,logreg_no_elo,0.03485694050225543
cec10c18-a59d-496a-8fe4-2e6a17f40fe9,2020,1,logreg_no_elo,0.5019965218172573
24c10736-fc72-41a5-9163-a69a5f309bff,2020,1,logreg_no_elo,0.9939947674666786
345c209d-90dc-489a-9e43-35abf9a44756,2020,0,logreg_no_elo,0.9808342082569769
127dd9b4-8ca2-4bf5-b690-2ec43136ebd5,2020,0,logreg_no_elo,0.614241182113816
7f7f461d-078a-4209-8a85-1e1f116da876,2020,1,logreg_no_elo,0.8417221987903523
d537a1ea-d54f-44e4-8ad3-5c53b6e4d11e,2020,1,logreg_no_elo,0.9639169180372585
f4c069c6-0943-433d-98ce-ac2d1a25c003,2020,0,logreg_no_elo,0.1818532875788349
056130e9-4825-4d27-9415-cb6aa596cc89,2020,0,logreg_no_elo,0.9952240305182974
5fb09f6f-6186-41d2-8dd1-5e36bcd7cf0b,2020,0,logreg_no_elo,0.9998545633965419
19c0fb8f-f404-474d-8ad9-7af7335bf5e5,2020,0,logreg_no_elo,0.4044432755637533
1da135eb-b483-4019-8271-39360259629d,2020,0,logreg_no_elo,0.13869557928833007
b835eb9c-19d6-446b-9b08-939316a547aa,2020,0,logreg_no_elo,4.3939317172598915e-10
a6843461-3559-4315-8c9a-32442134dbe6,2020,0,logreg_no_elo,0.9836159395439852
3231b16f-af72-4caf-9c7c-e5798df0c7cf,2020,0,logreg_no_elo,0.20164613200859394
