season_year,season_type,game_id,scheduled,team_id,opponent_id,is_home,player_id,player_name,played,active,starter,minutes,minutes_raw,points,rebounds,assists,steals,blocks,turnovers,fga,fgm,fta,ftm,eff,bronze_file
2026,REG,a01c0aa0-885e-4258-82c5-695c2ada9546,2026-05-08 23:30:00+00:00,a015b02d-845c-40c1-8ef4-844984f47e4d,08ed8274-e29f-4248-bc2e-83cc8ed18d75,0,2044241a-66b0-4ae0-a7cb-d36b9fb15a65,Ashlon Jackson,,True,,0.0,00:00,0,0,0,0,0,0,0,0,0,0,0,game_summary__a01c0aa0-885e-4258-82c5-695c2ada9546__20260510T001533Z.json
2026,REG,a01c0aa0-885e-4258-82c5-695c2ada9546,2026-05-08 23:30:00+00:00,a015b02d-845c-40c1-8ef4-844984f47e4d,08ed8274-e29f-4248-bc2e-83cc8ed18d75,0,2f1df065-07de-478f-9b37-76546561d8c2,Aaliyah Edwards,,True,,0.0,00:00,0,0,0,0,0,0,0,0,0,0,0,game_summary__a01c0aa0-885e-4258-82c5-695c2ada9546__20260510T001533Z.json
2026,REG,a01c0aa0-885e-4258-82c5-695c2ada9546,2026-05-08 23:30:00+00:00,a015b02d-845c-40c1-8ef4-844984f47e4d,08ed8274-e29f-4248-bc2e-83cc8ed18d75,0,426e2359-cd19-458b-8591-874c47a7f6ec,Hailey Van Lith,True,True,,13.8,13:48,9,1,4,1,0,2,7,4,0,0,10,game_summary__a01c0aa0-885e-4258-82c5-695c2ada9546__20260510T001533Z.json
2026,REG,a01c0aa0-885e-4258-82c5-695c2ada9546,2026-05-08 23:30:00+00:00,a015b02d-845c-40c1-8ef4-844984f47e4d,08ed8274-e29f-4248-bc2e-83cc8ed18d75,0,4e06c8c0-311c-4c8f-a6ef-3ef78200c823,Aneesah Morrow,True,True,True,24.3,24:18,15,6,0,1,0,5,15,7,0,0,9,game_summary__a01c0aa0-885e-4258-82c5-695c2ada9546__20260510T001533Z.json
2026,REG,a01c0aa0-885e-4258-82c5-695c2ada9546,2026-05-08 23:30:00+00:00,a015b02d-845c-40c1-8ef4-844984f47e4d,08ed8274-e29f-4248-bc2e-83cc8ed18d75,0,782a5034-334b-48e8-a7a8-931296f40c06,Shey Peddy,,True,,0.0,00:00,0,0,0,0,0,0,0,0,0,0,0,game_summary__a01c0aa0-885e-4258-82c5-695c2ada9546__20260510T001533Z.json
2026,REG,a01c0aa0-885e-4258-82c5-695c2ada9546,2026-05-08 23:30:00+00:00,a015b02d-845c-40c1-8ef4-844984f47e4d,08ed8274-e29f-4248-bc2e-83cc8ed18d75,0,95b09658-91ce-423b-b4c9-3c90dfb3a73a,Raegan Beers,True,True,,11.216666666666667,11:13,1,2,0,0,0,0,1,0,4,1,-1,game_summary__a01c0aa0-885e-4258-82c5-695c2ada9546__20260510T001533Z.json
2026,REG,a01c0aa0-885e-4258-82c5-695c2ada9546,2026-05-08 23:30:00+00:00,a015b02d-845c-40c1-8ef4-844984f47e4d,08ed8274-e29f-4248-bc2e-83cc8ed18d75,0,a4610f86-6674-4893-9a2a-bcbcf77d5650,Olivia Nelson-Ododa,True,True,,14.983333333333333,14:59,1,2,3,1,0,0,2,0,2,1,4,game_summary__a01c0aa0-885e-4258-82c5-695c2ada9546__20260510T001533Z.json
2026,REG,a01c0aa0-885e-4258-82c5-695c2ada9546,2026-05-08 23:30:00+00:00,a015b02d-845c-40c1-8ef4-844984f47e4d,08ed8274-e29f-4248-bc2e-83cc8ed18d75,0,af29f820-e5c3-494b-baf3-9a8ee2ea1d53,Gianna Kneepkens,True,True,,12.783333333333333,12:47,7,5,1,0,0,0,8,3,0,0,8,game_summary__a01c0aa0-885e-4258-82c5-695c2ada9546__20260510T001533Z.json
2026,REG,a01c0aa0-885e-4258-82c5-695c2ada9546,2026-05-08 23:30:00+00:00,a015b02d-845c-40c1-8ef4-844984f47e4d,08ed8274-e29f-4248-bc2e-83cc8ed18d75,0,d851048b-0415-4678-9f9a-f49cc03ae802,Diamond Miller,True,True,True,24.816666666666666,24:49,16,3,1,2,0,2,16,6,5,3,8,game_summary__a01c0aa0-885e-4258-82c5-695c2ada9546__20260510T001533Z.json
2026,REG,8f658fb4-cc4e-4499-a66f-025474c73ba8,2026-05-09 02:00:00+00:00,4f57ec40-0d35-4b59-bea0-9d040f0d2292,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,0,4009ca08-3b81-4190-9b13-c08ddb8090a5,Veronica Burton,True,True,True,30.833333333333332,30:50,16,2,6,2,0,1,13,5,5,4,16,game_summary__8f658fb4-cc4e-4499-a66f-025474c73ba8__20260510T001534Z.json
2026,REG,8f658fb4-cc4e-4499-a66f-025474c73ba8,2026-05-09 02:00:00+00:00,4f57ec40-0d35-4b59-bea0-9d040f0d2292,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,0,4d3205f8-4ffe-46d8-87f4-6c01bf670bca,Kaitlyn Chen,True,True,,16.233333333333334,16:14,14,1,2,0,0,0,10,5,2,2,12,game_summary__8f658fb4-cc4e-4499-a66f-025474c73ba8__20260510T001534Z.json
2026,REG,8f658fb4-cc4e-4499-a66f-025474c73ba8,2026-05-09 02:00:00+00:00,4f57ec40-0d35-4b59-bea0-9d040f0d2292,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,0,55cd7443-47da-4835-a946-d4a2338750ba,Gabby Williams,True,True,True,23.95,23:57,7,6,4,1,0,2,9,2,3,2,8,game_summary__8f658fb4-cc4e-4499-a66f-025474c73ba8__20260510T001534Z.json
2026,REG,8f658fb4-cc4e-4499-a66f-025474c73ba8,2026-05-09 02:00:00+00:00,4f57ec40-0d35-4b59-bea0-9d040f0d2292,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,0,7a46f116-94ed-4d89-b585-fa41cf41862c,Kayla Thornton,True,True,True,29.95,29:57,13,8,1,0,0,2,9,4,2,2,15,game_summary__8f658fb4-cc4e-4499-a66f-025474c73ba8__20260510T001534Z.json
2026,REG,8f658fb4-cc4e-4499-a66f-025474c73ba8,2026-05-09 02:00:00+00:00,4f57ec40-0d35-4b59-bea0-9d040f0d2292,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,0,80690c1a-dac9-4a9e-9873-471540551389,Ndjakalenga Mwenentanda,True,True,,1.0166666666666666,1:01,0,0,0,0,0,0,0,0,0,0,0,game_summary__8f658fb4-cc4e-4499-a66f-025474c73ba8__20260510T001534Z.json
2026,REG,8f658fb4-cc4e-4499-a66f-025474c73ba8,2026-05-09 02:00:00+00:00,4f57ec40-0d35-4b59-bea0-9d040f0d2292,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,0,92b50919-8c76-4fcf-ab2e-9497f135f27c,Cecilia Zandalasini,True,True,,6.6,6:36,8,2,1,1,0,0,5,3,2,1,9,game_summary__8f658fb4-cc4e-4499-a66f-025474c73ba8__20260510T001534Z.json
2026,REG,8f658fb4-cc4e-4499-a66f-025474c73ba8,2026-05-09 02:00:00+00:00,4f57ec40-0d35-4b59-bea0-9d040f0d2292,d6a012ed-84aa-48d3-8265-2d3f3ff2199a,0,a8253b50-9712-4562-8f54-e36dac6299cd,Laeticia Amihere,True,True,,15.916666666666666,15:55,3,4,1,0,0,1,3,1,3,1,3,game_summary__8f658fb4-cc4e-4499-a66f-025474c73ba8__20260510T001534Z.json
