market_ticker,event_ticker,yes_sub_title,status,result,settlement_value_dollars,settlement_ts,close_time,expiration_value
KXWNBAGAME-25JUN21PHXCHI-PHX,KXWNBAGAME-25JUN21PHXCHI,Phoenix,finalized,yes,1.0,2025-06-21 19:17:28.999717+00:00,2025-06-21 19:12:27.935819+00:00,Phoenix
KXWNBAGAME-25JUN22CHIATL-ATL,KXWNBAGAME-25JUN22CHIATL,Atlanta,finalized,yes,1.0,2025-06-22 21:23:13.999696+00:00,2025-06-22 21:18:13.308165+00:00,Atlanta
KXWNBAGAME-25JUN22CHIATL-CHI,KXWNBAGAME-25JUN22CHIATL,Chicago,finalized,no,0.0,2025-06-22 21:23:13.999696+00:00,2025-06-22 21:18:13.308165+00:00,Atlanta
KXWNBAGAME-25JUN22CONNGS-CONN,KXWNBAGAME-25JUN22CONNGS,Connecticut,finalized,no,0.0,2025-06-23 03:02:57.399505+00:00,2025-06-23 02:50:37.686615+00:00,Golden State
KXWNBAGAME-25JUN22CONNGS-GS,KXWNBAGAME-25JUN22CONNGS,Golden State,finalized,yes,1.0,2025-06-23 03:02:57.399505+00:00,2025-06-23 02:50:37.686615+00:00,Golden State
KXWNBAGAME-25JUN22DALWSH-DAL,KXWNBAGAME-25JUN22DALWSH,Dallas,finalized,no,0.0,2025-06-22 22:03:43.000499+00:00,2025-06-22 21:58:42.161730+00:00,Washington
KXWNBAGAME-25JUN22DALWSH-WSH,KXWNBAGAME-25JUN22DALWSH,Washington,finalized,yes,1.0,2025-06-22 22:03:43.000499+00:00,2025-06-22 21:58:42.161730+00:00,Washington
KXWNBAGAME-25JUN22INDLV-IND,KXWNBAGAME-25JUN22INDLV,Indiana,finalized,no,0.0,2025-06-22 21:29:12.999523+00:00,2025-06-22 21:24:12.095317+00:00,Las Vegas
KXWNBAGAME-25JUN22INDLV-LV,KXWNBAGAME-25JUN22INDLV,Las Vegas,finalized,yes,1.0,2025-06-22 21:29:12.999523+00:00,2025-06-22 21:24:12.095317+00:00,Las Vegas
KXWNBAGAME-25JUN22NYSEA-NY,KXWNBAGAME-25JUN22NYSEA,New York,finalized,no,0.0,2025-06-23 01:16:10.009970+00:00,2025-06-23 01:11:09.690077+00:00,Seattle
KXWNBAGAME-25JUN22NYSEA-SEA,KXWNBAGAME-25JUN22NYSEA,Seattle,finalized,yes,1.0,2025-06-23 01:16:10.009970+00:00,2025-06-23 01:11:09.690077+00:00,Seattle
KXWNBAGAME-25JUN24ATLDAL-ATL,KXWNBAGAME-25JUN24ATLDAL,Atlanta,finalized,no,0.0,2025-06-25 02:17:37.206628+00:00,2025-06-25 02:12:37.352005+00:00,Dallas
KXWNBAGAME-25JUN24ATLDAL-DAL,KXWNBAGAME-25JUN24ATLDAL,Dallas,finalized,yes,1.0,2025-06-25 02:17:37.206628+00:00,2025-06-25 02:12:37.352005+00:00,Dallas
KXWNBAGAME-25JUN24INDSEA-IND,KXWNBAGAME-25JUN24INDSEA,Indiana,finalized,yes,1.0,2025-06-25 04:27:35.207100+00:00,2025-06-25 04:22:35.358806+00:00,Indiana
KXWNBAGAME-25JUN24INDSEA-SEA,KXWNBAGAME-25JUN24INDSEA,Seattle,finalized,no,0.0,2025-06-25 04:27:35.207100+00:00,2025-06-25 04:22:35.358806+00:00,Indiana
KXWNBAGAME-25JUN24LACHI-CHI,KXWNBAGAME-25JUN24LACHI,Chicago,finalized,yes,1.0,2025-06-25 02:27:18.197406+00:00,2025-06-25 02:22:18.094194+00:00,Chicago
KXWNBAGAME-25JUN24LACHI-LA,KXWNBAGAME-25JUN24LACHI,Los Angeles,finalized,no,0.0,2025-06-25 02:27:18.197406+00:00,2025-06-25 02:22:18.094194+00:00,Chicago
KXWNBAGAME-25JUN24MINWSH-MIN,KXWNBAGAME-25JUN24MINWSH,Minnesota,finalized,no,0.0,2025-06-25 02:17:39.606659+00:00,2025-06-25 02:12:38.119159+00:00,Washington
KXWNBAGAME-25JUN24MINWSH-WSH,KXWNBAGAME-25JUN24MINWSH,Washington,finalized,yes,1.0,2025-06-25 02:17:39.606659+00:00,2025-06-25 02:12:38.119159+00:00,Washington
KXWNBAGAME-25JUN25CONNLV-CONN,KXWNBAGAME-25JUN25CONNLV,Connecticut,finalized,no,0.0,2025-06-26 04:03:18.599223+00:00,2025-06-26 03:58:18.054895+00:00,Las Vegas
KXWNBAGAME-25JUN25CONNLV-LV,KXWNBAGAME-25JUN25CONNLV,Las Vegas,finalized,yes,1.0,2025-06-26 04:03:18.599223+00:00,2025-06-26 03:58:18.054895+00:00,Las Vegas
KXWNBAGAME-25JUN25NYGS-GS,KXWNBAGAME-25JUN25NYGS,Golden State,finalized,no,0.0,2025-06-26 04:21:37.599957+00:00,2025-06-26 04:16:37.372942+00:00,New York
KXWNBAGAME-25JUN25NYGS-NY,KXWNBAGAME-25JUN25NYGS,New York,finalized,yes,1.0,2025-06-26 04:21:37.599957+00:00,2025-06-26 04:16:37.372942+00:00,New York
KXWNBAGAME-25JUN26LAIND-IND,KXWNBAGAME-25JUN26LAIND,Indiana,finalized,no,0.0,2025-06-27 01:23:36.833081+00:00,2025-06-27 01:18:35.925886+00:00,Los Angeles
KXWNBAGAME-25JUN26LAIND-LA,KXWNBAGAME-25JUN26LAIND,Los Angeles,finalized,yes,1.0,2025-06-27 01:23:36.833081+00:00,2025-06-27 01:18:35.925886+00:00,Los Angeles
KXWNBAGAME-25JUN26WSHLV-LV,KXWNBAGAME-25JUN26WSHLV,Las Vegas,finalized,no,0.0,2025-06-27 04:17:28.832842+00:00,2025-06-27 04:12:28.324210+00:00,Washington
KXWNBAGAME-25JUN26WSHLV-WSH,KXWNBAGAME-25JUN26WSHLV,Washington,finalized,yes,1.0,2025-06-27 04:17:28.832842+00:00,2025-06-27 04:12:28.324210+00:00,Washington
KXWNBAGAME-25JUN27CHIGS-CHI,KXWNBAGAME-25JUN27CHIGS,Chicago,finalized,no,0.0,2025-06-28 04:31:11.827045+00:00,2025-06-28 04:26:11.386876+00:00,Golden State
KXWNBAGAME-25JUN27CHIGS-GS,KXWNBAGAME-25JUN27CHIGS,Golden State,finalized,yes,1.0,2025-06-28 04:31:11.827045+00:00,2025-06-28 04:26:11.386876+00:00,Golden State
KXWNBAGAME-25JUN27CONNSEA-CONN,KXWNBAGAME-25JUN27CONNSEA,Connecticut,finalized,no,0.0,2025-06-28 04:29:10.837474+00:00,2025-06-28 04:24:10.134691+00:00,Seattle
KXWNBAGAME-25JUN27CONNSEA-SEA,KXWNBAGAME-25JUN27CONNSEA,Seattle,finalized,yes,1.0,2025-06-28 04:29:10.837474+00:00,2025-06-28 04:24:10.134691+00:00,Seattle
KXWNBAGAME-25JUN27INDDAL-DAL,KXWNBAGAME-25JUN27INDDAL,Dallas,finalized,no,0.0,2025-06-28 02:01:26.826788+00:00,2025-06-28 01:56:26.757391+00:00,Indiana
KXWNBAGAME-25JUN27INDDAL-IND,KXWNBAGAME-25JUN27INDDAL,Indiana,finalized,yes,1.0,2025-06-28 02:01:26.826788+00:00,2025-06-28 01:56:26.757391+00:00,Indiana
KXWNBAGAME-25JUN27MINATL-ATL,KXWNBAGAME-25JUN27MINATL,Atlanta,finalized,no,0.0,2025-06-28 02:33:12.836643+00:00,2025-06-28 02:28:12.714472+00:00,Minnesota
KXWNBAGAME-25JUN27MINATL-MIN,KXWNBAGAME-25JUN27MINATL,Minnesota,finalized,yes,1.0,2025-06-28 02:33:12.836643+00:00,2025-06-28 02:28:12.714472+00:00,Minnesota
KXWNBAGAME-25JUN27NYPHX-NY,KXWNBAGAME-25JUN27NYPHX,New York,finalized,no,0.0,2025-06-28 04:08:14.826987+00:00,2025-06-28 04:03:14.771290+00:00,Phoenix
KXWNBAGAME-25JUN27NYPHX-PHX,KXWNBAGAME-25JUN27NYPHX,Phoenix,finalized,yes,1.0,2025-06-28 04:08:14.826987+00:00,2025-06-28 04:03:14.771290+00:00,Phoenix
KXWNBAGAME-25JUN28WSHDAL-DAL,KXWNBAGAME-25JUN28WSHDAL,Dallas,finalized,yes,1.0,2025-06-29 02:23:31.037122+00:00,2025-06-29 02:18:30.778219+00:00,Dallas
KXWNBAGAME-25JUN28WSHDAL-WSH,KXWNBAGAME-25JUN28WSHDAL,Washington,finalized,no,0.0,2025-06-29 02:23:31.037122+00:00,2025-06-29 02:18:30.778219+00:00,Dallas
KXWNBAGAME-25JUN29CHILA-CHI,KXWNBAGAME-25JUN29CHILA,Chicago,finalized,yes,1.0,2025-06-29 22:25:41.227092+00:00,2025-06-29 22:20:41.237687+00:00,Chicago
KXWNBAGAME-25JUN29CHILA-LA,KXWNBAGAME-25JUN29CHILA,Los Angeles,finalized,no,0.0,2025-06-29 22:25:41.227092+00:00,2025-06-29 22:20:41.237687+00:00,Chicago
KXWNBAGAME-25JUN29CONNMIN-CONN,KXWNBAGAME-25JUN29CONNMIN,Connecticut,finalized,no,0.0,2025-06-30 01:13:28.026840+00:00,2025-06-30 01:08:27.582822+00:00,Minnesota
KXWNBAGAME-25JUN29CONNMIN-MIN,KXWNBAGAME-25JUN29CONNMIN,Minnesota,finalized,yes,1.0,2025-06-30 01:13:28.026840+00:00,2025-06-30 01:08:27.582822+00:00,Minnesota
KXWNBAGAME-25JUN29LVPHX-LV,KXWNBAGAME-25JUN29LVPHX,Las Vegas,finalized,yes,1.0,2025-06-30 00:32:56.037518+00:00,2025-06-30 00:16:12.824010+00:00,Las Vegas
KXWNBAGAME-25JUN29LVPHX-PHX,KXWNBAGAME-25JUN29LVPHX,Phoenix,finalized,no,0.0,2025-06-30 00:32:56.037518+00:00,2025-06-30 00:16:12.824010+00:00,Las Vegas
KXWNBAGAME-25JUN29NYATL-ATL,KXWNBAGAME-25JUN29NYATL,Atlanta,finalized,yes,1.0,2025-06-29 21:11:13.590628+00:00,2025-06-29 21:06:13.604769+00:00,Atlanta
KXWNBAGAME-25JUN29NYATL-NY,KXWNBAGAME-25JUN29NYATL,New York,finalized,no,0.0,2025-06-29 21:11:13.590628+00:00,2025-06-29 21:06:13.604769+00:00,Atlanta
KXWNBAGAME-25JUN29SEAGS-GS,KXWNBAGAME-25JUN29SEAGS,Golden State,finalized,yes,1.0,2025-06-30 02:41:48.036640+00:00,2025-06-30 02:36:47.666797+00:00,Golden State
KXWNBAGAME-25JUN29SEAGS-SEA,KXWNBAGAME-25JUN29SEAGS,Seattle,finalized,no,0.0,2025-06-30 02:41:48.036640+00:00,2025-06-30 02:36:47.666797+00:00,Golden State
KXWNBAGAME-25MAY22INDATL-ATL,KXWNBAGAME-25MAY22INDATL,Atlanta,finalized,no,0.0,2025-05-23 04:21:28.822747+00:00,2025-05-23 04:16:28.485450+00:00,Indiana
KXWNBAGAME-25MAY22INDATL-IND,KXWNBAGAME-25MAY22INDATL,Indiana,finalized,yes,1.0,2025-05-23 04:21:28.822747+00:00,2025-05-23 04:16:28.485450+00:00,Indiana
KXWNBAGAME-25MAY22NYCHI-CHI,KXWNBAGAME-25MAY22NYCHI,Chicago,finalized,no,0.0,2025-05-23 04:21:30.822957+00:00,2025-05-23 04:16:29.337322+00:00,New York
KXWNBAGAME-25MAY22NYCHI-NY,KXWNBAGAME-25MAY22NYCHI,New York,finalized,yes,1.0,2025-05-23 04:21:30.822957+00:00,2025-05-23 04:16:29.337322+00:00,New York
KXWNBAGAME-25MAY23CONNMIN-CONN,KXWNBAGAME-25MAY23CONNMIN,Connecticut,finalized,no,0.0,2025-05-24 01:47:30.024726+00:00,2025-05-24 01:42:29.419026+00:00,Minnesota
KXWNBAGAME-25MAY23CONNMIN-MIN,KXWNBAGAME-25MAY23CONNMIN,Minnesota,finalized,yes,1.0,2025-05-24 01:47:30.024726+00:00,2025-05-24 01:42:29.419026+00:00,Minnesota
KXWNBAGAME-25MAY23GSLA-GS,KXWNBAGAME-25MAY23GSLA,Golden State,finalized,yes,1.0,2025-05-24 04:17:25.825333+00:00,2025-05-24 04:12:25.723205+00:00,Golden State
KXWNBAGAME-25MAY23GSLA-LA,KXWNBAGAME-25MAY23GSLA,Los Angeles,finalized,no,0.0,2025-05-24 04:17:25.825333+00:00,2025-05-24 04:12:25.723205+00:00,Golden State
KXWNBAGAME-25MAY23PHXSEA-PHX,KXWNBAGAME-25MAY23PHXSEA,Phoenix,finalized,no,0.0,2025-05-24 04:11:12.024811+00:00,2025-05-24 04:06:11.856712+00:00,Seattle
KXWNBAGAME-25MAY23PHXSEA-SEA,KXWNBAGAME-25MAY23PHXSEA,Seattle,finalized,yes,1.0,2025-05-24 04:11:12.024811+00:00,2025-05-24 04:06:11.856712+00:00,Seattle
KXWNBAGAME-25MAY23WSHLV-LV,KXWNBAGAME-25MAY23WSHLV,Las Vegas,finalized,yes,1.0,2025-05-24 04:21:30.044634+00:00,2025-05-24 04:16:29.822181+00:00,Las Vegas
KXWNBAGAME-25MAY23WSHLV-WSH,KXWNBAGAME-25MAY23WSHLV,Washington,finalized,no,0.0,2025-05-24 04:21:30.044634+00:00,2025-05-24 04:16:29.822181+00:00,Las Vegas
KXWNBAGAME-25MAY24DALATL-ATL,KXWNBAGAME-25MAY24DALATL,Atlanta,finalized,yes,1.0,2025-05-24 21:13:31.215987+00:00,2025-05-24 21:08:31.376613+00:00,Atlanta
KXWNBAGAME-25MAY24DALATL-DAL,KXWNBAGAME-25MAY24DALATL,Dallas,finalized,no,0.0,2025-05-24 21:13:31.215987+00:00,2025-05-24 21:08:31.376613+00:00,Atlanta
KXWNBAGAME-25MAY24NYIND-IND,KXWNBAGAME-25MAY24NYIND,Indiana,finalized,no,0.0,2025-05-24 19:27:11.216041+00:00,2025-05-24 19:22:11.660563+00:00,New York
KXWNBAGAME-25MAY24NYIND-NY,KXWNBAGAME-25MAY24NYIND,New York,finalized,yes,1.0,2025-05-24 19:27:11.216041+00:00,2025-05-24 19:22:11.660563+00:00,New York
KXWNBAGAME-25MAY25CHILA-CHI,KXWNBAGAME-25MAY25CHILA,Chicago,finalized,no,0.0,2025-05-26 00:17:12.216133+00:00,2025-05-26 00:12:12.773518+00:00,Los Angeles
KXWNBAGAME-25MAY25CHILA-LA,KXWNBAGAME-25MAY25CHILA,Los Angeles,finalized,yes,1.0,2025-05-26 00:17:12.216133+00:00,2025-05-26 00:12:12.773518+00:00,Los Angeles
KXWNBAGAME-25MAY25CONNATL-ATL,KXWNBAGAME-25MAY25CONNATL,Atlanta,finalized,yes,1.0,2025-05-25 21:09:12.216234+00:00,2025-05-25 21:04:12.737902+00:00,Atlanta
KXWNBAGAME-25MAY25CONNATL-CONN,KXWNBAGAME-25MAY25CONNATL,Connecticut,finalized,no,0.0,2025-05-25 21:09:12.216234+00:00,2025-05-25 21:04:12.737902+00:00,Atlanta
KXWNBAGAME-25MAY25LVSEA-LV,KXWNBAGAME-25MAY25LVSEA,Las Vegas,finalized,no,0.0,2025-05-26 00:09:24.215999+00:00,2025-05-26 00:04:24.929665+00:00,Seattle
KXWNBAGAME-25MAY25LVSEA-SEA,KXWNBAGAME-25MAY25LVSEA,Seattle,finalized,yes,1.0,2025-05-26 00:09:24.215999+00:00,2025-05-26 00:04:24.929665+00:00,Seattle
KXWNBAGAME-25MAY25WSHPHX-PHX,KXWNBAGAME-25MAY25WSHPHX,Phoenix,finalized,yes,1.0,2025-05-26 00:23:12.215326+00:00,2025-05-26 00:18:12.201992+00:00,Phoenix
KXWNBAGAME-25MAY25WSHPHX-WSH,KXWNBAGAME-25MAY25WSHPHX,Washington,finalized,no,0.0,2025-05-26 00:23:12.215326+00:00,2025-05-26 00:18:12.201992+00:00,Phoenix
KXWNBAGAME-25MAY27ATLLA-ATL,KXWNBAGAME-25MAY27ATLLA,Atlanta,finalized,yes,1.0,2025-05-28 04:23:31.608274+00:00,2025-05-28 04:18:31.457635+00:00,Atlanta
KXWNBAGAME-25MAY27ATLLA-LA,KXWNBAGAME-25MAY27ATLLA,Los Angeles,finalized,no,0.0,2025-05-28 04:23:31.608274+00:00,2025-05-28 04:18:31.457635+00:00,Atlanta
KXWNBAGAME-25MAY27CHIPHX-CHI,KXWNBAGAME-25MAY27CHIPHX,Chicago,finalized,no,0.0,2025-05-28 04:13:35.617691+00:00,2025-05-28 04:08:35.914752+00:00,Phoenix
KXWNBAGAME-25MAY27CHIPHX-PHX,KXWNBAGAME-25MAY27CHIPHX,Phoenix,finalized,yes,1.0,2025-05-28 04:13:35.617691+00:00,2025-05-28 04:08:35.914752+00:00,Phoenix
KXWNBAGAME-25MAY27DALCONN-CONN,KXWNBAGAME-25MAY27DALCONN,Connecticut,finalized,no,0.0,2025-05-28 01:21:32.607481+00:00,2025-05-28 01:16:31.821193+00:00,Dallas
KXWNBAGAME-25MAY27DALCONN-DAL,KXWNBAGAME-25MAY27DALCONN,Dallas,finalized,yes,1.0,2025-05-28 01:21:32.607481+00:00,2025-05-28 01:16:31.821193+00:00,Dallas
KXWNBAGAME-25MAY27GSNY-GS,KXWNBAGAME-25MAY27GSNY,Golden State,finalized,no,0.0,2025-05-28 01:08:18.638139+00:00,2025-05-28 01:03:18.164748+00:00,New York
KXWNBAGAME-25MAY27GSNY-NY,KXWNBAGAME-25MAY27GSNY,New York,finalized,yes,1.0,2025-05-28 01:08:18.638139+00:00,2025-05-28 01:03:18.164748+00:00,New York
KXWNBAGAME-25MAY27SEAMIN-MIN,KXWNBAGAME-25MAY27SEAMIN,Minnesota,finalized,yes,1.0,2025-05-28 02:29:36.608443+00:00,2025-05-28 02:24:36.876184+00:00,Minnesota
KXWNBAGAME-25MAY27SEAMIN-SEA,KXWNBAGAME-25MAY27SEAMIN,Seattle,finalized,no,0.0,2025-05-28 02:29:36.608443+00:00,2025-05-28 02:24:36.876184+00:00,Minnesota
KXWNBAGAME-25MAY28INDWSH-IND,KXWNBAGAME-25MAY28INDWSH,Indiana,finalized,no,0.0,2025-05-29 02:02:25.836074+00:00,2025-05-29 01:56:30.101058+00:00,Washington
KXWNBAGAME-25MAY28INDWSH-WSH,KXWNBAGAME-25MAY28INDWSH,Washington,finalized,yes,1.0,2025-05-29 02:02:25.836074+00:00,2025-05-29 01:56:30.101058+00:00,Washington
KXWNBAGAME-25MAY29DALCHI-CHI,KXWNBAGAME-25MAY29DALCHI,Chicago,finalized,yes,1.0,2025-05-30 02:17:30.807916+00:00,2025-05-30 02:12:30.725446+00:00,Chicago
KXWNBAGAME-25MAY29DALCHI-DAL,KXWNBAGAME-25MAY29DALCHI,Dallas,finalized,no,0.0,2025-05-30 02:17:30.807916+00:00,2025-05-30 02:12:30.725446+00:00,Chicago
KXWNBAGAME-25MAY29GSNY-GS,KXWNBAGAME-25MAY29GSNY,Golden State,finalized,no,0.0,2025-05-30 01:21:17.817659+00:00,2025-05-30 01:16:17.504492+00:00,New York
KXWNBAGAME-25MAY29GSNY-NY,KXWNBAGAME-25MAY29GSNY,New York,finalized,yes,1.0,2025-05-30 01:21:17.817659+00:00,2025-05-30 01:16:17.504492+00:00,New York
KXWNBAGAME-25MAY30ATLSEA-ATL,KXWNBAGAME-25MAY30ATLSEA,Atlanta,finalized,yes,1.0,2025-05-31 04:29:32.406584+00:00,2025-05-31 04:24:32.292130+00:00,Atlanta
KXWNBAGAME-25MAY30ATLSEA-SEA,KXWNBAGAME-25MAY30ATLSEA,Seattle,finalized,no,0.0,2025-05-31 04:29:32.406584+00:00,2025-05-31 04:24:32.292130+00:00,Atlanta
KXWNBAGAME-25MAY30CONNIND-CONN,KXWNBAGAME-25MAY30CONNIND,Connecticut,finalized,yes,1.0,2025-05-31 02:03:23.406950+00:00,2025-05-31 01:58:22.944570+00:00,Connecticut
KXWNBAGAME-25MAY30CONNIND-IND,KXWNBAGAME-25MAY30CONNIND,Indiana,finalized,no,0.0,2025-05-31 02:03:23.406950+00:00,2025-05-31 01:58:22.944570+00:00,Connecticut
KXWNBAGAME-25MAY30LALV-LA,KXWNBAGAME-25MAY30LALV,Los Angeles,finalized,no,0.0,2025-05-31 04:17:35.406462+00:00,2025-05-31 04:12:35.763279+00:00,Las Vegas
KXWNBAGAME-25MAY30LALV-LV,KXWNBAGAME-25MAY30LALV,Las Vegas,finalized,yes,1.0,2025-05-31 04:17:35.406462+00:00,2025-05-31 04:12:35.763279+00:00,Las Vegas
KXWNBAGAME-25MAY30MINPHX-MIN,KXWNBAGAME-25MAY30MINPHX,Minnesota,finalized,yes,1.0,2025-05-31 04:11:33.407365+00:00,2025-05-31 04:06:33.674560+00:00,Minnesota
KXWNBAGAME-25MAY30MINPHX-PHX,KXWNBAGAME-25MAY30MINPHX,Phoenix,finalized,no,0.0,2025-05-31 04:11:33.407365+00:00,2025-05-31 04:06:33.674560+00:00,Minnesota
KXWNBAGAME-25MAY30NYWSH-NY,KXWNBAGAME-25MAY30NYWSH,New York,finalized,yes,1.0,2025-05-31 01:41:29.407272+00:00,2025-05-31 01:36:29.293094+00:00,New York
KXWNBAGAME-25MAY30NYWSH-WSH,KXWNBAGAME-25MAY30NYWSH,Washington,finalized,no,0.0,2025-05-31 01:41:29.407272+00:00,2025-05-31 01:36:29.293094+00:00,New York
KXWNBAGAME-25MAY31CHIDAL-CHI,KXWNBAGAME-25MAY31CHIDAL,Chicago,finalized,yes,1.0,2025-06-01 02:37:36.356457+00:00,2025-06-01 02:32:36.281045+00:00,Chicago
KXWNBAGAME-25MAY31CHIDAL-DAL,KXWNBAGAME-25MAY31CHIDAL,Dallas,finalized,no,0.0,2025-06-01 02:37:36.356457+00:00,2025-06-01 02:32:36.281045+00:00,Chicago
KXWNBAGAME-25OCT03PHXLVA-LVA,KXWNBAGAME-25OCT03PHXLVA,Las Vegas,finalized,yes,1.0,2025-10-04 02:44:02.009938+00:00,2025-10-04 02:38:35.290187+00:00,Las Vegas
KXWNBAGAME-25OCT03PHXLVA-PHX,KXWNBAGAME-25OCT03PHXLVA,Phoenix,finalized,no,0.0,2025-10-04 02:44:02.009938+00:00,2025-10-04 02:38:35.290187+00:00,Las Vegas
KXWNBAGAME-25OCT05PHXLVA-LVA,KXWNBAGAME-25OCT05PHXLVA,Las Vegas,finalized,yes,1.0,2025-10-05 21:21:46.408166+00:00,2025-10-05 21:16:46.490242+00:00,Las Vegas
KXWNBAGAME-25OCT05PHXLVA-PHX,KXWNBAGAME-25OCT05PHXLVA,Phoenix,finalized,no,0.0,2025-10-05 21:21:46.408166+00:00,2025-10-05 21:16:46.490242+00:00,Las Vegas
KXWNBAGAME-25OCT08LVAPHX-LVA,KXWNBAGAME-25OCT08LVAPHX,Las Vegas,finalized,yes,1.0,2025-10-09 02:45:57.285453+00:00,2025-10-09 02:40:27.594808+00:00,Las Vegas
KXWNBAGAME-25OCT08LVAPHX-PHX,KXWNBAGAME-25OCT08LVAPHX,Phoenix,finalized,no,0.0,2025-10-09 02:45:57.285453+00:00,2025-10-09 02:40:27.594808+00:00,Las Vegas
KXWNBAGAME-25OCT10LVAPHX-LVA,KXWNBAGAME-25OCT10LVAPHX,Las Vegas,finalized,yes,1.0,2025-10-11 02:37:31.843363+00:00,2025-10-11 02:32:31.084490+00:00,Las Vegas
KXWNBAGAME-25OCT10LVAPHX-PHX,KXWNBAGAME-25OCT10LVAPHX,Phoenix,finalized,no,0.0,2025-10-11 02:37:31.843363+00:00,2025-10-11 02:32:31.084490+00:00,Las Vegas
KXWNBAGAME-25SEP01ATLCONN-ATL,KXWNBAGAME-25SEP01ATLCONN,Atlanta,finalized,yes,1.0,2025-09-01 19:19:27.495440+00:00,2025-09-01 19:14:27.692666+00:00,Atlanta
KXWNBAGAME-25SEP01ATLCONN-CONN,KXWNBAGAME-25SEP01ATLCONN,Connecticut,finalized,no,0.0,2025-09-01 19:19:27.495440+00:00,2025-09-01 19:14:27.692666+00:00,Atlanta
KXWNBAGAME-25SEP01DALMIN-DAL,KXWNBAGAME-25SEP01DALMIN,Dallas,finalized,no,0.0,2025-09-02 02:14:07.082372+00:00,2025-09-02 02:09:06.673623+00:00,Minnesota
KXWNBAGAME-25SEP01DALMIN-MIN,KXWNBAGAME-25SEP01DALMIN,Minnesota,finalized,yes,1.0,2025-09-02 02:14:07.082372+00:00,2025-09-02 02:09:06.673623+00:00,Minnesota
KXWNBAGAME-25SEP01LASEA-LA,KXWNBAGAME-25SEP01LASEA,Los Angeles,finalized,yes,1.0,2025-09-02 04:14:43.086494+00:00,2025-09-02 04:09:42.674346+00:00,Los Angeles
KXWNBAGAME-25SEP01LASEA-SEA,KXWNBAGAME-25SEP01LASEA,Seattle,finalized,no,0.0,2025-09-02 04:14:43.086494+00:00,2025-09-02 04:09:42.674346+00:00,Los Angeles
KXWNBAGAME-25SEP02INDPHX-IND,KXWNBAGAME-25SEP02INDPHX,Indiana,finalized,no,0.0,2025-09-03 04:22:18.890055+00:00,2025-09-03 04:17:18.299062+00:00,Phoenix
KXWNBAGAME-25SEP02INDPHX-PHX,KXWNBAGAME-25SEP02INDPHX,Phoenix,finalized,yes,1.0,2025-09-03 04:22:18.890055+00:00,2025-09-03 04:17:18.299062+00:00,Phoenix
KXWNBAGAME-25SEP02NYGS-GS,KXWNBAGAME-25SEP02NYGS,Golden State,finalized,yes,1.0,2025-09-03 04:39:39.899695+00:00,2025-09-03 04:34:38.962920+00:00,Golden State
KXWNBAGAME-25SEP02NYGS-NY,KXWNBAGAME-25SEP02NYGS,New York,finalized,no,0.0,2025-09-03 04:39:39.899695+00:00,2025-09-03 04:34:38.962920+00:00,Golden State
KXWNBAGAME-25SEP03CONNCHI-CHI,KXWNBAGAME-25SEP03CONNCHI,Chicago,finalized,yes,1.0,2025-09-04 02:26:17.101610+00:00,2025-09-04 02:16:36.625826+00:00,Chicago
KXWNBAGAME-25SEP03CONNCHI-CONN,KXWNBAGAME-25SEP03CONNCHI,Connecticut,finalized,no,0.0,2025-09-04 02:26:17.101610+00:00,2025-09-04 02:16:36.625826+00:00,Chicago
KXWNBAGAME-25SEP03LAATL-ATL,KXWNBAGAME-25SEP03LAATL,Atlanta,finalized,yes,1.0,2025-09-04 01:41:01.891965+00:00,2025-09-04 01:36:00.996802+00:00,Atlanta
KXWNBAGAME-25SEP03LAATL-LA,KXWNBAGAME-25SEP03LAATL,Los Angeles,finalized,no,0.0,2025-09-04 01:41:01.891965+00:00,2025-09-04 01:36:00.996802+00:00,Atlanta
KXWNBAGAME-25SEP04DALGS-DAL,KXWNBAGAME-25SEP04DALGS,Dallas,finalized,no,0.0,2025-09-05 04:41:18.285523+00:00,2025-09-05 04:29:29.450941+00:00,Golden State
KXWNBAGAME-25SEP04DALGS-GS,KXWNBAGAME-25SEP04DALGS,Golden State,finalized,yes,1.0,2025-09-05 04:41:18.285523+00:00,2025-09-05 04:29:29.450941+00:00,Golden State
KXWNBAGAME-25SEP04MINLV-LV,KXWNBAGAME-25SEP04MINLV,Las Vegas,finalized,yes,1.0,2025-09-05 03:59:46.685204+00:00,2025-09-05 03:54:46.049728+00:00,Las Vegas
KXWNBAGAME-25SEP04MINLV-MIN,KXWNBAGAME-25SEP04MINLV,Minnesota,finalized,no,0.0,2025-09-05 03:59:46.685204+00:00,2025-09-05 03:54:46.049728+00:00,Las Vegas
KXWNBAGAME-25SEP04PHXWSH-PHX,KXWNBAGAME-25SEP04PHXWSH,Phoenix,finalized,yes,1.0,2025-09-05 01:41:37.692109+00:00,2025-09-05 01:36:37.385461+00:00,Phoenix
KXWNBAGAME-25SEP04PHXWSH-WSH,KXWNBAGAME-25SEP04PHXWSH,Washington,finalized,no,0.0,2025-09-05 01:41:37.692109+00:00,2025-09-05 01:36:37.385461+00:00,Phoenix
KXWNBAGAME-25SEP05CHIIND-CHI,KXWNBAGAME-25SEP05CHIIND,Chicago,finalized,no,0.0,2025-09-06 02:01:28.647068+00:00,2025-09-06 01:56:28.056424+00:00,Indiana
